date,year,month,qtr,days,anaheim_supt,anaheim_demt,anaheim_rmrevt,anaheim_demd,anaheim_supd,anaheim_occ,anaheim_adr,anaheim_revpar,atlanta_supt,atlanta_demt,atlanta_rmrevt,atlanta_demd,atlanta_supd,atlanta_occ,atlanta_adr,atlanta_revpar,boston_supt,boston_demt,boston_rmrevt,boston_demd,boston_supd,boston_occ,boston_adr,boston_revpar,chicago_supt,chicago_demt,chicago_rmrevt,chicago_demd,chicago_supd,chicago_occ,chicago_adr,chicago_revpar,dallas_supt,dallas_demt,dallas_rmrevt,dallas_demd,dallas_supd,dallas_occ,dallas_adr,dallas_revpar,denver_supt,denver_demt,denver_rmrevt,denver_demd,denver_supd,denver_occ,denver_adr,denver_revpar,detroit_supt,detroit_demt,detroit_rmrevt,detroit_demd,detroit_supd,detroit_occ,detroit_adr,detroit_revpar,houston_supt,houston_demt,houston_rmrevt,houston_demd,houston_supd,houston_occ,houston_adr,houston_revpar,lalongbeach_supt,lalongbeach_demt,lalongbeach_rmrevt,lalongbeach_demd,lalongbeach_supd,lalongbeach_occ,lalongbeach_adr,lalongbeach_revpar,miami_supt,miami_demt,miami_rmrevt,miami_demd,miami_supd,miami_occ,miami_adr,miami_revpar,minneapolis_supt,minneapolis_demt,minneapolis_rmrevt,minneapolis_demd,minneapolis_supd,minneapolis_occ,minneapolis_adr,minneapolis_revpar,nashville_supt,nashville_demt,nashville_rmrevt,nashville_demd,nashville_supd,nashville_occ,nashville_adr,nashville_revpar,neworleans_supt,neworleans_demt,neworleans_rmrevt,neworleans_demd,neworleans_supd,neworleans_occ,neworleans_adr,neworleans_revpar,newyork_supt,newyork_demt,newyork_rmrevt,newyork_demd,newyork_supd,newyork_occ,newyork_adr,newyork_revpar,norfolk_supt,norfolk_demt,norfolk_rmrevt,norfolk_demd,norfolk_supd,norfolk_occ,norfolk_adr,norfolk_revpar,oahu_supt,oahu_demt,oahu_rmrevt,oahu_demd,oahu_supd,oahu_occ,oahu_adr,oahu_revpar,orlando_supt,orlando_demt,orlando_rmrevt,orlando_demd,orlando_supd,orlando_occ,orlando_adr,orlando_revpar,philadelphia_supt,philadelphia_demt,philadelphia_rmrevt,philadelphia_demd,philadelphia_supd,philadelphia_occ,philadelphia_adr,philadelphia_revpar,phoenix_supt,phoenix_demt,phoenix_rmrevt,phoenix_demd,phoenix_supd,phoenix_occ,phoenix_adr,phoenix_revpar,sandiego_supt,sandiego_demt,sandiego_rmrevt,sandiego_demd,sandiego_supd,sandiego_occ,sandiego_adr,sandiego_revpar,sanfrancisco_supt,sanfrancisco_demt,sanfrancisco_rmrevt,sanfrancisco_demd,sanfrancisco_supd,sanfrancisco_occ,sanfrancisco_adr,sanfrancisco_revpar,seattle_supt,seattle_demt,seattle_rmrevt,seattle_demd,seattle_supd,seattle_occ,seattle_adr,seattle_revpar,stlouis_supt,stlouis_demt,stlouis_rmrevt,stlouis_demd,stlouis_supd,stlouis_occ,stlouis_adr,stlouis_revpar,tampa_supt,tampa_demt,tampa_rmrevt,tampa_demd,tampa_supd,tampa_occ,tampa_adr,tampa_revpar,totus_supt,totus_demt,totus_rmrevt,totus_demd,totus_supd,totus_occ,totus_adr,totus_revpar,ecous_supt,ecous_demt,ecous_rmrevt,ecous_demd,ecous_supd,ecous_occ,ecous_adr,ecous_revpar,indus_supt,indus_demt,indus_rmrevt,indus_demd,indus_supd,indus_occ,indus_adr,indus_revpar,luxus_supt,luxus_demt,luxus_rmrevt,luxus_demd,luxus_supd,luxus_occ,luxus_adr,luxus_revpar,midus_supt,midus_demt,midus_rmrevt,midus_demd,midus_supd,midus_occ,midus_adr,midus_revpar,upmus_supt,upmus_demt,upmus_rmrevt,upmus_demd,upmus_supd,upmus_occ,upmus_adr,upmus_revpar,upuus_supt,upuus_demt,upuus_rmrevt,upuus_demd,upuus_supd,upuus_occ,upuus_adr,upuus_revpar,upsus_supt,upsus_demt,upsus_rmrevt,upsus_demd,upsus_supd,upsus_occ,upsus_adr,upsus_revpar,washingtondc_supt,washingtondc_demt,washingtondc_rmrevt,washingtondc_demd,washingtondc_supd,washingtondc_occ,washingtondc_adr,washingtondc_revpar
1/1/1987,1987, 1 , 1 , 31 ,1100035,677315,36057266,21848.87097,35485,0.615721318,53.23559348,32.77828978,1500059,834886,44241804,26931.80645,48389,0.556568775,52.99143117,29.49337593,936913,473756,34103061,15282.45161,30223,0.505656342,71.98444136,36.39938927,1955201,961861,58973262,31027.77419,63071,0.491949933,61.31162611,30.16225033,1250137,677651,39094994,21859.70968,40327,0.54206139,57.69192992,31.27256773,723044,358323,18166584,11558.80645,23324,0.49557565,50.69890574,25.12514314,733987,383917,20895358,12384.41935,23677,0.523056948,54.42675891,28.4682944,1211697,546973,27718352,17644.29032,39087,0.451410707,50.67590539,22.8756463,2346514,1643702,103368855,53022.64516,75694,0.700486765,62.88783186,44.05209387,1299396,916770,63971739,29573.22581,41916,0.705535495,69.77948559,49.2319039,614761,311746,15705848,10056.32258,19831,0.507101134,50.38027112,25.5478926,607538,255310,11685684,8235.806452,19598,0.420237088,45.77056911,19.23449068,791926,397605,24357858,12825.96774,25546,0.502073426,61.26144792,30.75774504,2076101,1316530,132957505,42468.70968,66971,0.634135815,100.9908661,64.04192522,797165,287873,11176523,9286.225806,25715,0.361120972,38.82449205,14.02033832,1021884,864931,65296074,27901,32964,0.846408203,75.49281272,63.89773595,1789847,1151487,59511750,37144.74194,57737,0.643343817,51.68252008,33.24962972,712535,413158,25499044,13327.67742,22985,0.579842394,61.71741561,35.786374,956226,657658,41972350,21214.77419,30846,0.68776419,63.82093733,43.89375524,1027030,692753,39999631,22346.87097,33130,0.674520705,57.74010506,38.94689639,1239442,718340,54760456,23172.25806,39982,0.579567257,76.23194588,44.18153976,635593,335557,16456601,10824.41935,20503,0.527943196,49.04263955,25.89172788,703948,323787,14565523,10444.74194,22708,0.45995869,44.9848913,20.69119168,988311,573521,27678912,18500.67742,31881,0.580304176,48.26137491,28.00627738,88818441,45926279,2367793436,1481492.871,2865111,0.517080445,51.5563962,26.65880429,11267973,5880295,190452104,189686.9355,363483,0.521859167,32.38818869,16.90207316,40944862,21277970,1055888485,686386.129,1320802,0.519673751,49.62355361,25.78805822,999905,558904,61511940,18029.16129,32255,0.558957101,110.0581495,61.51778419,11729687,5578343,233440846,179946.5484,378377,0.475574753,41.84770388,19.90171144,10169457,5095444,246836590,164369.1613,328047,0.501053694,48.44260677,24.27234709,10445078,5776080,469102933,186325.1613,336938,0.552995392,81.21475689,44.9113863,3261479,1759243,110560538,56749.77419,105209,0.539400376,62.84551821,33.89889618,1864340,878530,59085925,28339.67742,60140,0.471228424,67.25544375,31.69267676
2/1/1987,1987, 2 , 1 , 28 ,993580,660562,36552855,23591.5,35485,0.66483021,55.3359942,36.78904064,1358532,895754,48960527,31991.21429,48519,0.659354362,54.65845199,36.03928873,855176,509369,36807809,18191.75,30542,0.595630607,72.2615805,43.04120906,1769180,1059594,67126646,37842.64286,63185,0.598918143,63.35128927,37.94223652,1129156,605410,33951591,21621.78571,40327,0.536161522,56.08032738,30.06811371,653072,358403,19017285,12800.10714,23324,0.548795539,53.06117694,29.11973718,666400,432769,24412954,15456.03571,23800,0.649413265,56.4110507,36.63408463,1094436,548287,28005252,19581.67857,39087,0.500976759,51.07772389,25.58875256,2133432,1591466,98478751,56838.07143,76194,0.745965187,61.87926792,46.15977964,1173648,1001361,78502783,35762.89286,41916,0.853203857,78.39608593,66.88784286,555268,337194,17224120,12042.64286,19831,0.60726352,51.08074284,31.01947168,548744,274285,12795493,9795.892857,19598,0.499841456,46.65035638,23.31778206,715288,466434,29910894,16658.35714,25546,0.652092584,64.12674462,41.81657458,1875188,1254686,130744814,44810.21429,66971,0.669098778,104.2052067,69.72357652,724444,308984,12101268,11035.14286,25873,0.426511918,39.16470756,16.70421454,922992,860298,58848685,30724.92857,32964,0.932075251,68.40500036,63.75860788,1616636,1395878,82621664,49852.78571,57737,0.863446069,59.18974581,51.10715337,652120,436886,26675011,15603.07143,23290,0.669947249,61.05714305,40.90506502,867720,732691,51539202,26167.53571,30990,0.844386438,70.3423435,59.39612087,927640,745178,44690932,26613.5,33130,0.803305161,59.97349895,48.17702126,1129744,729312,57437177,26046.85714,40348,0.645555099,78.75528855,50.84087811,577332,369882,18629245,13210.07143,20619,0.64067469,50.36537328,32.2678199,635824,321316,15029432,11475.57143,22708,0.505353683,46.7746144,23.63772365,892668,719114,39782656,25682.64286,31881,0.805578334,55.32176539,44.56601558,80502268,48899583,2619375507,1746413.679,2875081,0.607431122,53.56641808,32.53790945,10240020,6311216,211855253,225400.5714,365715,0.616328484,33.56805614,20.68894914,37040836,22143820,1145678570,790850.7143,1322887,0.59782182,51.73807274,30.93014882,927892,625359,72309406,22334.25,33139,0.673956667,115.6286325,77.92868782,10600912,5924791,255835168,211599.6786,378604,0.558894461,43.18045447,24.13331683,9245572,5538353,274172617,197798.3214,330199,0.599027621,49.50435933,29.6544786,9485168,6445173,540396504,230184.75,338756,0.679500142,83.84515109,56.97279205,2961868,1910871,119127989,68245.39286,105781,0.64515738,62.3422455,40.2205598,1686692,1007190,70797025,35971.07143,60239,0.597139252,70.29162819,41.97389031
3/1/1987,1987, 3 , 1 , 31 ,1108405,777429,40911642,25078.35484,35755,0.701394346,52.6242808,36.91037301,1519124,1036797,57243346,33445.06452,49004,0.682496623,55.21172033,37.68181268,947980,609695,45631276,19667.58065,30580,0.643151754,74.84279189,48.1352729,1971724,1315349,86182883,42430.6129,63604,0.667106045,65.52092486,43.70940507,1254756,748081,41365567,24131.64516,40476,0.596196392,55.29557227,32.96702068,727539,418125,21489641,13487.90323,23469,0.574711459,51.39525501,29.53744198,748154,505973,27820691,16321.70968,24134,0.676295255,54.98453672,37.18578127,1211697,641980,32350275,20709.03226,39087,0.529818923,50.39140627,26.69832062,2368772,1764469,108907145,56918.35484,76412,0.744887646,61.72233403,45.97620413,1299396,967096,70011593,31196.64516,41916,0.744265797,72.3936331,53.88010506,635221,387901,20201012,12512.93548,20491,0.610655189,52.0777518,31.80154938,611289,355963,16763054,11482.67742,19719,0.582315402,47.09212474,27.42246957,796018,639427,44514771,20626.67742,25678,0.803282087,69.61665835,55.92181458,2076101,1436065,152906795,46324.67742,66971,0.691712494,106.4762354,73.65094232,826646,431335,17990120,13914.03226,26666,0.521789254,41.70799958,21.76278601,1021884,940383,68551756,30334.93548,32964,0.920244372,72.89769807,67.08369639,1806742,1651283,101910800,53267.19355,58282,0.913956171,61.71613224,56.4058399,730980,539102,33537429,17390.3871,23580,0.737505814,62.2098026,45.88009111,967603,847708,60173914,27345.41935,31213,0.876090711,70.98424693,62.18863935,1032672,828827,51174155,26736.35484,33312,0.802604312,61.74286673,49.55509106,1250788,915234,70763221,29523.67742,40348,0.73172592,77.31708066,56.57491198,639189,445489,21534024,14370.6129,20619,0.696959741,48.33794774,33.68960354,703948,408486,19259662,13176.96774,22708,0.580278657,47.14889127,27.3594953,1006849,877652,52919948,28311.35484,32479,0.871681851,60.29718841,52.5599648,89721192,58115933,3118336678,1874707.516,2894232,0.647739199,53.65717312,34.75585431,11443867,7929843,267476880,255801.3871,369157,0.692933866,33.73041307,23.37294553,41196799,26109097,1351934204,842228.9355,1328929,0.633765186,51.78019768,32.81648664,1027309,726562,85160105,23437.48387,33139,0.707247771,117.2096875,82.89629021,11820703,7019869,307504088,226447.3871,381313,0.593862226,43.80481858,26.01402708,10333943,6701707,336753413,216184.0968,333353,0.648514028,50.24890121,32.58711733,10565203,7399662,624993245,238698.7742,340813,0.700380485,84.4624045,59.15581982,3333368,2229193,144514743,71909.45161,107528,0.668750945,64.82827777,43.35397202,1883064,1310663,94750647,42279.45161,60744,0.696026795,72.29215061,50.31727387
4/1/1987,1987, 4 , 2 , 30 ,1079790,813046,43002685,27101.53333,35993,0.752966781,52.89083889,39.82504468,1478700,967825,53236344,32260.83333,49290,0.654510719,55.00616744,36.00212619,919830,636337,49167218,21211.23333,30661,0.691798485,77.26600528,53.45250535,1934730,1280072,85959076,42669.06667,64491,0.661628238,67.15175084,44.42949455,1218690,632972,33805732,21099.06667,40623,0.519387211,53.40794222,27.73940214,704070,380794,19838672,12693.13333,23469,0.540846791,52.09817382,28.17713011,728190,472891,25847068,15763.03333,24273,0.649406062,54.65755956,35.49495049,1172610,609520,29936004,20317.33333,39087,0.519797716,49.11406353,25.52937805,2294760,1627561,99128147,54252.03333,76492,0.709251076,60.90594884,43.19760977,1257480,870093,59363556,29003.1,41916,0.691933868,68.22667922,47.20835003,623880,374685,19392114,12489.5,20796,0.600572225,51.75577885,31.08308329,593070,384004,18395146,12800.13333,19769,0.64748512,47.90352705,31.01682095,770340,540103,34264011,18003.43333,25678,0.701122881,63.43977167,44.47907547,2009130,1436626,153927173,47887.53333,66971,0.715048802,107.1449166,76.6138443,805230,513413,24544530,17113.76667,26841,0.637597953,47.80660014,30.48139041,988920,765291,49223113,25509.7,32964,0.773865429,64.31947194,49.77461574,1770000,1486402,89569583,49546.73333,59000,0.839775141,60.25932621,50.60428418,707400,527382,33135692,17579.4,23580,0.745521628,62.83053271,46.84152106,936390,663076,43064930,22102.53333,31213,0.70811948,64.94720062,45.99037794,1007730,762177,46958143,25405.9,33591,0.756330565,61.61054847,46.59794092,1220370,896227,70995157,29874.23333,40679,0.73438957,79.21559716,58.17510837,618570,405022,19236404,13500.73333,20619,0.654771489,47.49471387,31.09818452,687930,418974,20379216,13965.8,22931,0.609035803,48.6407653,29.62396755,978120,642473,37603242,21415.76667,32604,0.656844763,58.52890627,38.44440559,87677610,55989583,2942396601,1866319.433,2922587,0.638584731,52.55257216,33.55927016,11145030,7379605,250252295,245986.8333,371501,0.662143126,33.91134011,22.45416073,40432170,25458750,1279263473,848625,1347739,0.629665685,50.24847932,31.63974313,1009380,697625,82194970,23254.16667,33646,0.691142087,117.821136,81.43114585,11524950,7104810,309463106,236827,384165,0.616472089,43.55684473,26.85157905,10030290,6290104,309716468,209670.1333,334343,0.627110881,49.23868795,30.87811698,10263390,6914103,576053567,230470.1,342113,0.673666596,83.31573409,56.12702694,3272400,2144586,135452722,71486.2,109080,0.655355702,63.16031253,41.39247097,1834620,1447002,104427317,48233.4,61154,0.78872028,72.16805298,56.92040695
5/1/1987,1987, 5 , 2 , 31 ,1124308,753275,39931345,24299.19355,36268,0.669989896,53.01031496,35.51637541,1534810,955661,51513676,30827.77419,49510,0.622657528,53.90371272,33.56355249,959388,682948,53723936,22030.58065,30948,0.711857976,78.66475339,55.99813214,2004491,1483577,107437779,47857.32258,64661,0.740126546,72.41806728,53.59853399,1279494,642368,33102159,20721.54839,41274,0.502048466,51.53145705,25.87128896,732344,407612,20383191,13148.77419,23624,0.55658543,50.00635654,27.83280944,760244,487945,26976742,15740.16129,24524,0.641826835,55.28644007,35.48432082,1211697,603348,28966360,19462.83871,39087,0.497936365,48.00937436,23.90561337,2393541,1674107,102857906,54003.45161,77211,0.699426916,61.44046109,42.97311222,1286996,780040,45248666,25162.58065,41516,0.60609357,58.00813548,35.15835791,652209,402701,21125116,12990.35484,21039,0.617441648,52.45856355,32.39010195,612839,410141,20565812,13230.35484,19769,0.669247551,50.14327268,33.55826245,796018,499368,31782222,16108.64516,25678,0.627332548,63.64489114,39.92651171,2076101,1711851,181971323,55221,66971,0.824550925,106.3009123,87.65051556,836039,580221,29725146,18716.80645,26969,0.694011882,51.23073105,35.55473608,1021884,812041,51088790,26194.87097,32964,0.794650861,62.91405237,49.99470586,1864526,1379153,73163035,44488.80645,60146,0.739680219,53.04925197,39.23948231,734545,563255,35856842,18169.51613,23695,0.766808024,63.66005095,48.81503788,971571,576117,31202480,18584.41935,31341,0.592974677,54.15997098,32.1154913,1053008,740610,45726905,23890.64516,33968,0.70332799,61.74221925,43.42503096,1265947,961723,76108882,31023.32258,40837,0.759686622,79.13804911,60.12011719,642909,454264,23439772,14653.67742,20739,0.706575892,51.59944878,36.45892654,725865,446972,22030871,14418.45161,23415,0.615778416,49.28915234,30.35119616,1010724,585333,28178259,18881.70968,32604,0.57912249,48.14056101,27.87928158,92008992,58964734,3084731768,1902088.194,2968032,0.640858385,52.31485939,33.52641629,11632843,7606177,255990756,245360.5484,375253,0.653853662,33.65564015,22.00586357,42787626,27499824,1379964077,887091.0968,1380246,0.642705066,50.18083305,32.25147563,1064292,748262,84997960,24137.48387,34332,0.703060814,113.5938481,79.86338336,11987483,7331180,321917481,236489.6774,386693,0.611569585,43.91073211,26.8544682,10465073,6419810,316762535,207090.6452,337583,0.613451048,49.34141898,30.26854519,10628908,7148274,590344620,230589.4839,342868,0.672531364,82.58561717,55.5414178,3442767,2211207,134754339,71329.25806,111057,0.642276111,60.94153058,39.14128926,1918745,1484697,107203627,47893.45161,61895,0.773785469,72.2057275,55.87174273
6/1/1987,1987, 6 , 2 , 30 ,1114890,866504,45461324,28883.46667,37163,0.777210308,52.46522116,40.77651069,1503990,1009266,54324548,33642.2,50133,0.671058983,53.82579815,36.12028537,934560,745875,59729324,24862.5,31152,0.798102851,80.07953612,63.91170604,1954020,1502858,103387448,50095.26667,65134,0.769110859,68.79389004,52.91012784,1243350,721995,37374173,24066.5,41445,0.580685246,51.76514103,30.05925363,714630,440816,21224010,14693.86667,23821,0.616845081,48.14709539,29.69929894,746520,578913,33226782,19297.1,24884,0.775482238,57.39512155,44.50889728,1179750,663416,31346818,22113.86667,39325,0.562336088,47.25062103,26.57072939,2329770,1754703,104760158,58490.1,77659,0.753165763,59.70250122,44.96587989,1258650,767012,41689320,25567.06667,41955,0.609392603,54.35289148,33.12225003,642030,442099,23258864,14736.63333,21401,0.688595548,52.61008055,36.22706727,602460,489089,24858514,16302.96667,20082,0.811819872,50.82615638,41.26168376,804840,403193,21317271,13439.76667,26828,0.500960439,52.87113368,26.48634635,2014500,1593720,166131629,53124,67150,0.791124348,104.2414157,82.46792207,839670,657837,36922946,21927.9,27989,0.783447068,56.1278037,43.97316327,988920,880389,54795435,29346.3,32964,0.890253003,62.24002685,55.40937083,1820190,1423180,75150076,47439.33333,60673,0.781885408,52.80433677,41.28694037,728970,587751,37477781,19591.7,24299,0.806275978,63.7647252,51.4119662,942060,523133,21918331,17437.76667,31402,0.555307518,41.89819988,23.26638537,1043250,798396,49068295,26613.2,34775,0.765296909,61.45859323,47.03407141,1225740,1016100,81241598,33870,40858,0.828968623,79.95433323,66.27963353,622170,509658,27079169,16988.6,20739,0.819161965,53.13203952,43.52374592,710790,534546,27793596,17818.2,23693,0.752044908,51.99476939,39.10240155,987360,540902,24456272,18030.06667,32912,0.547826527,45.21386869,24.76935667,90324150,63814573,3300412748,2127152.433,3010805,0.706506211,51.71879389,36.53964912,11545230,8991753,305470992,299725.1,384841,0.778828399,33.97235133,26.45863201,41994060,29356334,1477934977,978544.4667,1399802,0.6990592,50.344671,35.19390545,1072650,733719,81304248,24457.3,35755,0.684024612,110.8111525,75.79755559,11698800,7956002,354628098,265200.0667,389960,0.680069922,44.57365622,30.31320289,10237980,7183484,362785305,239449.4667,341266,0.701650521,50.50269549,35.4352426,10385880,7276756,578387589,242558.5333,346196,0.70063933,79.48426318,55.68980086,3389550,2316525,139901539,77217.5,112985,0.683431429,60.39284661,41.27436946,1900230,1490870,105054725,49695.66667,63341,0.784573446,70.46538263,55.2852681
7/1/1987,1987, 7 , 3 , 31 ,1155060,903156,50203247,29134.06452,37260,0.781912628,55.58646236,43.46375686,1557533,1097826,57715193,35413.74194,50243,0.704849271,52.57225917,37.05551857,965712,724350,55440811,23366.12903,31152,0.750068343,76.53870505,57.4092597,2028144,1408736,89576309,45443.09677,65424,0.694593678,63.58629935,44.16664152,1284795,711759,36659135,22959.96774,41445,0.553986434,51.50498273,28.53306169,738451,454232,21898030,14652.64516,23821,0.615114612,48.20891086,29.65400548,779061,574680,31777164,18538.06452,25131,0.737657257,55.29540614,40.7890576,1219075,666168,31443273,21489.29032,39325,0.546453664,47.20021526,25.79273055,2419798,1805699,108063777,58248.35484,78058,0.746218899,59.84595273,44.65818097,1300605,872038,45108002,28130.25806,41955,0.670486427,51.72710593,34.68232246,663431,436072,22506128,14066.83871,21401,0.657298197,51.61103671,33.92384136,628804,480401,24055174,15496.80645,20284,0.763991641,50.07311392,38.25544049,831668,463335,23205967,14946.29032,26828,0.557115339,50.0846407,27.9029216,2086362,1541382,151783125,49722,67302,0.738789338,98.47210166,72.75013876,879842,765128,46984409,24681.54839,28382,0.869619773,61.40725343,53.40096176,1021884,902100,55094905,29100,32964,0.882781216,61.07405498,53.91502852,1884211,1492895,78535916,48157.90323,60781,0.792318376,52.60645658,41.68106226,759345,587121,36628933,18939.3871,24495,0.773194003,62.38736649,48.23753761,985087,450431,17864828,14530.03226,31777,0.457249969,39.66163075,18.13527942,1089929,829396,52422422,26754.70968,35159,0.760963329,63.20553994,48.09709807,1271124,1057347,85529902,34107.96774,41004,0.831820499,80.89104334,67.28682804,642909,549271,29500194,17718.41935,20739,0.854352638,53.70790375,45.88548924,743101,552918,27738512,17836.06452,23971,0.744068438,50.16749681,37.32805096,1020272,570640,26263107,18407.74194,32912,0.559301833,46.0239503,25.74127978,93721184,67109852,3494324868,2164833.935,3023264,0.716058517,52.06873155,37.28425868,12005277,9114588,323163822,294018.9677,387267,0.759215135,35.45566975,26.9184811,43439432,31872047,1644725963,1028130.548,1401272,0.733712333,51.60402666,37.86251079,1108405,686934,70636464,22159.16129,35755,0.619750001,102.8286036,63.72802721,12138484,8513501,390008603,274629.0645,391564,0.701364437,45.81060165,32.12992685,10670944,7403447,376020382,238820.871,344224,0.693794944,50.78990665,35.23778046,10772345,7109330,544481372,229333.2258,347495,0.659961225,76.58687556,50.54436819,3586297,2410005,145288262,77742.09677,115687,0.672003741,60.28546082,40.51205519,1973150,1439130,92560165,46423.54839,63650,0.729356613,64.3167504,46.9098472
8/1/1987,1987, 8 , 3 , 31 ,1162283,953738,55246318,30765.74194,37493,0.820572959,57.92609501,47.53258716,1561501,1082530,55553531,34920.32258,50371,0.693262444,51.31823691,35.57700635,965712,792841,61430429,25575.51613,31152,0.820991144,77.48139791,63.61154154,2035646,1533505,100828141,49467.90323,65666,0.753325971,65.75012211,49.53127459,1284795,665258,32986285,21459.93548,41445,0.517793111,49.58419891,25.67435661,747627,492685,23754531,15893.06452,24117,0.658998404,48.21443925,31.77323853,779061,570022,31470990,18387.80645,25131,0.731678264,55.21013224,40.39605371,1219075,681066,31133722,21969.87097,39325,0.558674405,45.71322309,25.5388077,2419798,1906113,116120493,61487.51613,78058,0.787715751,60.92004671,47.98768038,1303953,894748,47952837,28862.83871,42063,0.686181174,53.59367889,36.77497348,663431,484455,25259655,15627.58065,21401,0.730226655,52.14035359,38.074276,651744,470479,23977796,15176.74194,21024,0.721876995,50.96464667,36.79020597,832443,479002,25585454,15451.67742,26853,0.575417176,53.41408595,30.73538248,2086362,1705777,170340552,55025.06452,67302,0.817584389,99.86097362,81.64477305,889421,749228,45797026,24168.64516,28691,0.842377232,61.12561997,51.49083055,1021884,917587,60018496,29599.58065,32964,0.897936556,65.40905222,58.73317911,1884211,1426001,72038394,46000.03226,60781,0.756815983,50.51777243,38.2326576,759345,573874,35286216,18512.06452,24495,0.755748704,61.48774121,46.46928076,985087,472232,18932798,15233.29032,31777,0.479381009,40.09215386,19.21941717,1093990,927281,60346195,29912.29032,35290,0.847613781,65.0786493,55.16155998,1271124,1114477,90873359,35950.87097,41004,0.876764973,81.53901696,71.49055403,642909,578002,31250078,18645.22581,20739,0.8990417,54.06569181,48.60731145,743101,551273,27581248,17783,23971,0.741854741,50.03192248,37.1164189,1020272,532323,23762027,17171.70968,32912,0.521746162,44.63836242,23.28989426,94010166,68269495,3584546688,2202241.774,3032586,0.726192686,52.50583277,38.12935176,12081165,9048249,320007059,291879,389715,0.748955006,35.3667388,26.48809606,43456637,32377064,1681452506,1044421.419,1401827,0.745043018,51.93344603,38.69265139,1108405,723732,76635794,23346.19355,35755,0.652949057,105.889741,69.14060655,12177885,8676743,399915618,279894.9355,392835,0.712499995,46.09052245,32.83949701,10717041,7511071,383285000,242292.6129,345711,0.700853062,51.02934056,35.76406958,10837879,7408052,569250137,238969.4194,349609,0.683533374,76.8420817,52.52412737,3631154,2524584,154000574,81438.19355,117134,0.695256659,61.0003763,42.41091785,1979567,1358613,85883547,43826.22581,63857,0.686318271,63.21413603,43.38501652
9/1/1987,1987, 9 , 3 , 30 ,1135140,774671,43934601,25822.36667,37838,0.682445337,56.7138837,38.70412548,1520970,926765,51017515,30892.16667,50699,0.60932497,55.04903077,33.54274904,937710,810907,68403598,27030.23333,31257,0.864773757,84.35443029,72.94749763,1981020,1497143,102745920,49904.76667,66034,0.755743506,68.62799345,51.86516037,1247730,620174,33171506,20672.46667,41591,0.497041828,53.48741805,26.58548404,723510,408663,19078386,13622.1,24117,0.564833935,46.68488706,26.36920844,765570,540553,30316465,18018.43333,25519,0.706079131,56.08416751,39.59986023,1179750,620146,29957457,20671.53333,39325,0.525658826,48.30710349,25.39305531,2344140,1751158,108821256,58371.93333,78138,0.74703644,62.14245431,46.42267783,1265700,753799,40004628,25126.63333,42190,0.595558979,53.0706833,31.60672197,650130,466953,25110812,15565.1,21671,0.718245582,53.77588751,38.6242936,630720,432603,21370595,14420.1,21024,0.685887557,49.40001572,33.8828561,805590,516042,32151557,17201.4,26853,0.640576472,62.30414772,39.91057113,2019060,1689285,182219298,56309.5,67302,0.836669044,107.8677062,90.24957059,860730,630720,34020618,21024,28691,0.732773344,53.939336,39.52530759,989580,826074,51261119,27535.8,32986,0.834772328,62.05390679,51.80088421,1823430,1081953,53227853,36065.1,60781,0.593361412,49.19608615,29.19105916,734850,592329,37781440,19744.3,24495,0.806054297,63.78455217,51.41381234,953310,509188,24092297,16972.93333,31777,0.53412636,47.31513115,25.27225876,1089450,746790,45900394,24893,36315,0.685474322,61.4635895,42.13171233,1254210,1058702,85328260,35290.06667,41807,0.844118609,80.59705186,68.03347127,622170,514274,27140566,17142.46667,20739,0.826581159,52.77452486,43.62242795,719130,478377,24219390,15945.9,23971,0.665216303,50.62824927,33.67873681,994470,458464,20723527,15282.13333,33149,0.461013404,45.2020813,20.83876537,91259130,61480543,3203948367,2049351.433,3041971,0.673691969,52.11320868,35.10825018,11784150,8348796,278772313,278293.2,392805,0.708476725,33.39072041,23.65654824,41987550,28047585,1413177327,934919.5,1399585,0.667997656,50.38499133,33.65705613,1082220,771342,88477893,25711.4,36074,0.712740478,114.7064376,81.75592116,11840280,7733208,345471570,257773.6,394676,0.653127122,44.67377187,29.17765205,10424820,6913626,344935769,230454.2,347494,0.663189005,49.89216498,33.08793524,10582320,7318381,591322718,243946.0333,352744,0.691566783,80.79966293,55.87836297,3557790,2347605,141790777,78253.5,118593,0.659849232,60.39805547,39.85361053,1918620,1388877,98994150,46295.9,63954,0.723893736,71.27639813,51.59653814
