"Index","year","month","qtr","days","totus_supt","totus_demt","totus_rmrevt","totus_demd","totus_supd","totus_occ","totus_adr","totus_revpar","totus_demd_sa","totus_demd_sf","totus_demd_fct","totus_occ_sa","totus_occ_sf","totus_occ_fct","totus_adr_sa","totus_adr_sf","totus_adr_fct","totus_revpar_sa","totus_revpar_sf","totus_revpar_fct","totus_supd_sa","totus_supd_sf","totus_supd_fct","totus_demar_sa","upsus_supt","upsus_demt","upsus_rmrevt","upsus_demd","upsus_supd","upsus_occ","upsus_adr","upsus_revpar","upsus_demd_sa","upsus_demd_sf","upsus_demd_fct","upsus_occ_sa","upsus_occ_sf","upsus_occ_fct","upsus_adr_sa","upsus_adr_sf","upsus_adr_fct","upsus_revpar_sa","upsus_revpar_sf","upsus_revpar_fct","upsus_supd_sa","upsus_supd_sf","upsus_supd_fct","upsus_demar_sa","upmus_supt","upmus_demt","upmus_rmrevt","upmus_demd","upmus_supd","upmus_occ","upmus_adr","upmus_revpar","upmus_demd_sa","upmus_demd_sf","upmus_demd_fct","upmus_occ_sa","upmus_occ_sf","upmus_occ_fct","upmus_adr_sa","upmus_adr_sf","upmus_adr_fct","upmus_revpar_sa","upmus_revpar_sf","upmus_revpar_fct","upmus_supd_sa","upmus_supd_sf","upmus_supd_fct","upmus_demar_sa"
1987-01-01,1987,1,1,31,88.818441,45.926279,2367.793436,1.481492871,2.865111,0.517080445,51.5563962,26.65880429,1.85263672096977,0.799667227919625,NA,0.637583908253565,0.810999835953136,NA,51.3605055611269,1.00381403252816,NA,32.9174125146542,0.809869374700458,NA,2.90034369041972,0.987852236086329,NA,676.212403153966,3.261479,1.759243,110.560538,0.05674977419,0.105209,0.539400376,62.84551821,33.89889618,0.0665935526447419,0.852181208783743,NA,0.639841157479938,0.843022318421135,NA,61.6730748624594,1.01901061930438,NA,39.3184965237541,0.862161556953739,NA,0.104736089399674,1.00451525928681,NA,24.3066467153308,10.169457,5.095444,246.83659,0.1643691613,0.328047,0.501053694,48.44260677,24.27234709,0.204393009404067,0.804181912968739,NA,0.619613535048552,0.808655178845856,NA,49.2457016502932,0.983692081676566,NA,30.4855147449555,0.796192791660715,NA,0.329374355211583,0.99597007116498,NA,74.6034484324845
1987-02-01,1987,2,1,28,80.502268,48.899583,2619.375507,1.746413679,2.875081,0.607431122,53.56641808,32.53790945,1.88333597225959,0.927297999254316,NA,0.646284982953277,0.939881225808884,NA,51.3921165937112,1.04230807428069,NA,33.1312860571613,0.982090142648326,NA,2.91286573387007,0.987028329719864,NA,687.41762987475,2.961868,1.910871,119.127989,0.06824539286,0.105781,0.64515738,62.3422455,40.2205598,0.068161719830895,1.00122756628372,NA,0.644340955905939,1.00126706844657,NA,59.2545917211908,1.05210826180927,NA,38.6700425646973,1.04009608297453,NA,0.105809311179889,0.999732432055617,NA,24.8790277382767,9.245572,5.538353,274.172617,0.1977983214,0.330199,0.599027621,49.50435933,29.6544786,0.209580956649102,0.943780029266546,NA,0.630932770354657,0.949431776484328,NA,49.124156327241,1.00773963424891,NA,31.0511761230776,0.955019496925286,NA,0.331716522897417,0.995425241757142,NA,76.4970491769222
1987-03-01,1987,3,1,31,89.721192,58.115933,3118.336678,1.874707516,2.894232,0.647739199,53.65717312,34.75585431,1.84478884841457,1.01621793605872,NA,0.629413251169511,1.02911592311798,NA,51.766005542124,1.03653300188165,NA,32.5998256487573,1.06613620221386,NA,2.92577218321068,0.989219877271487,NA,673.347929671318,3.333368,2.229193,144.514743,0.07190945161,0.107528,0.668750945,64.82827777,43.35397202,0.068502927127951,1.04972815943596,NA,0.638392943136831,1.04755378672264,NA,61.5007719573399,1.0541051064362,NA,38.7683675771037,1.1182821132145,NA,0.107577733048521,0.999537701277839,NA,25.0035684017021,10.333943,6.701707,336.753413,0.2161840968,0.333353,0.648514028,50.24890121,32.58711733,0.20447792719477,1.05724906236007,NA,0.611595449347269,1.06036437761617,NA,49.3768801787276,1.01766051293877,NA,30.3673661146641,1.07309660004606,NA,0.334495480029461,0.996584467959446,NA,74.6344434260911
1987-04-01,1987,4,2,30,87.67761,55.989583,2942.396601,1.866319433,2.922587,0.638584731,52.55257216,33.55927016,1.86451129314716,1.00096976610412,NA,0.633223336931527,1.00846682956199,NA,52.0433489073328,1.00978459809675,NA,32.9623416002953,1.01810941003352,NA,2.93991963067439,0.994104386224185,NA,680.546621998713,3.2724,2.144586,135.452722,0.0714862,0.10908,0.655355702,63.16031253,41.39247097,0.0694080794559104,1.02994061441233,NA,0.634080256091772,1.0335532382594,NA,61.1817455462552,1.03233917185722,NA,38.8766439230633,1.06471307173313,NA,0.109420083199965,0.996891948991265,NA,25.3339490014073,10.03029,6.290104,309.716468,0.2096701333,0.334343,0.627110881,49.23868795,30.87811698,0.207998288698846,1.00803778055874,NA,0.618762601071818,1.01349189481349,NA,49.2997155164422,0.998762111184559,NA,30.6425138591472,1.00768876606978,NA,0.33613746687071,0.994661508913554,NA,75.9193753750788
1987-05-01,1987,5,2,31,92.008992,58.964734,3084.731768,1.902088194,2.968032,0.640858385,52.31485939,33.52641629,1.86681465690784,1.01889503972,NA,0.630978991211409,1.01565724679616,NA,52.110102895296,1.0039293051314,NA,32.9190778710631,1.01844943595673,NA,2.95503230841826,1.00439917071117,NA,681.387349771362,3.442767,2.211207,134.754339,0.07132925806,0.111057,0.642276111,60.94153058,39.14128926,0.0704968114071109,1.0118082880101,NA,0.6308905968,1.01804673307504,NA,60.887121913204,1.00089359892677,NA,38.5948893390696,1.01415731280196,NA,0.11146222587012,0.996364455608552,NA,25.7313361635955,10.465073,6.41981,316.762535,0.2070906452,0.337583,0.613451048,49.34141898,30.26854519,0.205495710969688,1.00776139912014,NA,0.608247880904844,1.00855435301709,NA,49.2546914684198,1.00176079697171,NA,30.0469730685107,1.00737419110351,NA,0.337276961715638,1.00090737974751,NA,75.0059345039361
1987-06-01,1987,6,2,30,90.32415,63.814573,3300.412748,2.127152433,3.010805,0.706506211,51.71879389,36.53964912,1.87122752371833,1.1367684613644,NA,0.628635304115841,1.12387294568777,NA,52.205610743205,0.990675008944927,NA,32.8230667545262,1.11323080787268,NA,2.97237336861835,1.01292961099282,NA,682.99804615719,3.38955,2.316525,139.901539,0.0772175,0.112985,0.683431429,60.39284661,41.27436946,0.0718600092324833,1.07455455161694,NA,0.633527698202973,1.07877119017618,NA,60.9910253428026,0.990192348309599,NA,38.6563272989582,1.06772609670843,NA,0.11332646374013,0.996986902009817,NA,26.2289033698564,10.23798,7.183484,362.785305,0.2394494667,0.341266,0.701650521,50.50269549,35.4352426,0.208697560392463,1.14735153707455,NA,0.611393147443146,1.14762575265083,NA,49.5538486885419,1.01914779228192,NA,30.3681807507143,1.16685431013731,NA,0.340685120134527,1.00170503444718,NA,76.174609543249
1987-07-01,1987,7,3,31,93.721184,67.109852,3494.324868,2.164833935,3.023264,0.716058517,52.06873155,37.28425868,1.89357315035689,1.1432533961479,NA,0.633659373857279,1.13003696708711,NA,52.4544808305247,0.992646018520877,NA,33.2641367291855,1.12085454023785,NA,2.98532335029298,1.01270905870324,NA,691.154199880265,3.586297,2.410005,145.288262,0.07774209677,0.115687,0.672003741,60.28546082,40.51205519,0.0737465754630129,1.05417907586761,NA,0.635707247687696,1.05709623957305,NA,61.3360764848365,0.982871162861286,NA,39.1204568560924,1.03557213912472,NA,0.115744494439621,0.999503264151789,NA,26.9175000439997,10.670944,7.403447,376.020382,0.238820871,0.344224,0.693794944,50.78990665,35.23778046,0.212050468613763,1.12624542903038,NA,0.618643673376835,1.12147747379837,NA,49.5899992248183,1.02419656067632,NA,30.6480218310722,1.14975709212901,NA,0.343044054797668,1.00343963169112,NA,77.3984210440235
1987-08-01,1987,8,3,31,94.010166,68.269495,3584.546688,2.202241774,3.032586,0.726192686,52.50583277,38.12935176,1.88934768867286,1.16560958430416,NA,0.630126690534792,1.15245504897384,NA,52.5401857256277,0.999346158466073,NA,33.0559241791864,1.15348013122586,NA,2.99526558934904,1.01245980015384,NA,689.611906365594,3.631154,2.524584,154.000574,0.08143819355,0.117134,0.695256659,61.0003763,42.41091785,0.0745116641069674,1.09295899542774,NA,0.636202314162468,1.09282321601624,NA,61.6939613207843,0.988757651382152,NA,39.3487711187875,1.07782064456266,NA,0.117002521889563,1.0011237203123,NA,27.1967573990431,10.717041,7.511071,383.285,0.2422926129,0.345711,0.700853062,51.02934056,35.76406958,0.21149328631079,1.14562791626373,NA,0.614230967724886,1.14102528010915,NA,49.7225518122855,1.02628161065924,NA,30.5640126196378,1.17013659250425,NA,0.34444217803738,1.00368370090402,NA,77.1950495034384
1987-09-01,1987,9,3,30,91.25913,61.480543,3203.948367,2.049351433,3.041971,0.673691969,52.11320868,35.10825018,1.90503028231913,1.07575792995016,NA,0.632946370860001,1.06437448734343,NA,52.9337079836272,0.984499493141857,NA,33.5277056856254,1.04714144502444,NA,3.00951706169361,1.01078376950225,NA,695.336053046482,3.55779,2.347605,141.790777,0.0782535,0.118593,0.659849232,60.39805547,39.85361053,0.0754354942023887,1.03735649679779,NA,0.63749023317778,1.03507347667236,NA,61.9329867268604,0.975216256505926,NA,39.4112833412076,1.01122336425746,NA,0.118499559854259,1.00078852736547,NA,27.5339553838719,10.42482,6.913626,344.935769,0.2304542,0.347494,0.663189005,49.89216498,33.08793524,0.215936070869457,1.06723345975541,NA,0.624667875779506,1.06166657629452,NA,49.7975046766225,1.00190090455319,NA,31.162284503099,1.0617942736743,NA,0.345938327661022,1.00449696438523,NA,78.8166658673518
1987-10-01,1987,10,4,31,94.157726,62.816659,3324.969042,2.026343839,3.037346,0.667142907,52.93132578,35.31275853,1.91095669883365,1.06038187062887,NA,0.632828432919129,1.05422397650906,NA,52.7706497843653,1.0030447985062,NA,33.3950846006229,1.05742383803817,NA,3.01782533835949,1.00646845309183,NA,697.499195074282,3.707879,2.563667,157.271991,0.08269893548,0.119609,0.691410642,61.34649742,42.41562117,0.0766065329642806,1.07952849815772,NA,0.640925295706967,1.07876947068745,NA,61.8626327465093,0.991656751360321,NA,39.7112441922839,1.06810103870383,NA,0.119289237141911,1.00268056754952,NA,27.9613845319624,10.856231,7.038324,346.708829,0.2270427097,0.350201,0.648321135,49.26014048,31.93639017,0.215946845854118,1.05138238441037,NA,0.620091512083802,1.04552493037896,NA,49.52601323374,0.994631654430064,NA,30.8268154496018,1.03599381591045,NA,0.348815889982804,1.00397089139851,NA,78.8205987367531
1987-11-01,1987,11,4,30,90.16134,51.631288,2683.437748,1.721042933,3.005378,0.572654399,51.97309329,29.76262052,1.91617545658554,0.898165628353652,NA,0.632302868843704,0.905664717364349,NA,53.1483188195034,0.977887813657953,NA,33.6913682841691,0.883390079885383,NA,3.02813563080104,0.992484606511821,NA,699.404041653722,3.64167,2.180395,130.559922,0.07267983333,0.121389,0.598734921,59.87902284,35.85166201,0.0767063301186198,0.947507633563056,NA,0.631724450115528,0.947778609630361,NA,62.2926702002039,0.961253108071197,NA,39.4687635377095,0.908355337145193,NA,0.121025030691061,1.00300738869357,NA,27.9978104932962,10.49547,5.790033,279.570467,0.1930011,0.349849,0.55166972,48.28477955,26.63725083,0.215751818571837,0.894551440064633,NA,0.617707004945556,0.893092866979262,NA,49.8947720729727,0.967732240150971,NA,30.913363760599,0.861674291943305,NA,0.349593428383864,1.00073105383393,NA,78.7494137787205
1987-12-01,1987,12,4,31,93.228687,45.03946,2281.952067,1.452885806,3.007377,0.483107308,50.66561782,24.47693023,1.91846508102191,0.757316784325358,NA,0.630882515976314,0.765764299637269,NA,53.0037922172593,0.955886658304084,NA,33.5024261437944,0.730601721945258,NA,3.03939488475111,0.989465704205878,NA,700.239754572997,3.794555,1.825348,107.728339,0.05888219355,0.122405,0.481044022,59.01797301,28.39024312,0.0766191842395044,0.768504574075597,NA,0.627319261881333,0.7668248868325,NA,62.0398747075814,0.95129097678187,NA,38.739346604448,0.732852915922445,NA,0.122502425317898,0.999204707028086,NA,27.9660022474191,10.868011,5.065486,243.600526,0.1634027742,0.350581,0.466091357,48.09025748,22.41445339,0.218540241053806,0.747701079728236,NA,0.62120776472614,0.75029866570563,NA,50.2564836715911,0.956896582623117,NA,31.3002366429092,0.716111307582647,NA,0.351140362316494,0.998407012190784,NA,79.7671879846392
1988-01-01,1988,1,1,31,93.478268,47.580243,2539.613139,1.534846548,3.015428,0.50899791,53.37537135,27.16795244,1.92080177422466,0.799065561369312,NA,0.62815858212786,0.810301609309852,NA,53.1762553557407,1.00374445310087,NA,33.5495826393864,0.809785109162745,NA,3.05254192893735,0.987841631728127,NA,701.092647592001,3.869947,2.061087,130.962658,0.06648667742,0.124837,0.532587914,63.54057737,33.84094356,0.077951325909347,0.852925548659946,NA,0.631690889437985,0.843114762148688,NA,62.31805672374,1.01961743851673,NA,39.2595753044236,0.861979359114131,NA,0.124345500608619,1.00395269140399,NA,28.4522339569117,10.897895,5.487075,271.037633,0.1770024194,0.351545,0.503498611,49.39564941,24.87064089,0.220308843075179,0.80342857294929,NA,0.623444418560623,0.8076078572689,NA,50.2219740457474,0.983546552053198,NA,31.2855496688517,0.794956174759542,NA,0.352930588343327,0.996074048583233,NA,80.4127277224403
1988-02-01,1988,2,1,28,84.641592,49.937648,2783.207484,1.783487429,3.022914,0.58998947,55.73365177,32.88226767,1.92286037900163,0.92751790430359,NA,0.627600055895771,0.940072366880067,NA,53.454442756524,1.04263834577525,NA,33.503889522355,0.981446277992882,NA,3.0623452808987,0.987123829195666,NA,701.844038335595,3.51932,2.230812,146.936455,0.07967185714,0.12569,0.633875862,65.86680321,41.75137669,0.079550288833525,1.00152819440705,NA,0.633614383846362,1.00041267711135,NA,62.6226379056108,1.0518049927772,NA,40.1665644679751,1.03945600633304,NA,0.125744881528515,0.999563548608517,NA,29.0358554242366,9.882992,5.838818,296.434018,0.2085292143,0.352964,0.590794569,50.76952527,29.99435981,0.220969948572238,0.943699429028148,NA,0.62239441442467,0.949228584491908,NA,50.3882703152919,1.00756634336369,NA,31.4328880393189,0.954234932930137,NA,0.354580534125848,0.995440995852091,NA,80.6540312288669
1988-03-01,1988,3,1,31,94.183859,61.014499,3378.877101,1.968209645,3.038189,0.647823307,55.37826511,35.87533084,1.95272904265291,1.00792767558066,NA,0.634604033242615,1.02083074336896,NA,53.5771427856423,1.03361736424736,NA,33.996475211549,1.05526618911989,NA,3.07124788453448,0.989236009017392,NA,712.746100568312,3.930087,2.664071,176.202286,0.08593777419,0.126777,0.677865655,66.1402365,44.83419476,0.082907150106747,1.036554435647,NA,0.655979357528066,1.03336430822215,NA,62.7147335958506,1.054620385159,NA,40.7035546583829,1.10148106562891,NA,0.126791349517644,0.999886825736148,NA,30.2611097889627,10.976294,7.277929,372.990806,0.2347719032,0.354074,0.663058861,51.2495802,33.98148829,0.224975220979005,1.0435456055043,NA,0.632929716186498,1.04760267063306,NA,50.3989612177519,1.01687770862127,NA,32.061488456404,1.05988492506225,NA,0.355560076094893,0.995820464121804,NA,82.1159556573368
