"Index","year","month","qtr","days","totus_supt","totus_demt","totus_rmrevt","totus_demd","totus_supd","totus_occ","totus_adr","totus_revpar"
2009-11-01,2009,11,4,30,142.32723,69.655695,6562.889942,2.3218565,4.744241,0.48940526,94.21900021,46.11127429
2009-12-01,2009,12,4,31,147.202756,64.140831,6063.530736,2.069059065,4.748476,0.435731183,94.53464574,41.19169301
2010-01-01,2010,1,1,31,146.997722,66.095951,6226.360987,2.132127452,4.741862,0.449639288,94.2018519,42.35685358
2010-02-01,2010,2,1,28,133.009772,70.357801,6802.67469,2.512778607,4.750349,0.528967157,96.68685765,51.14417225
2010-03-01,2010,3,1,31,147.647823,85.445595,8388.379018,2.756309516,4.762833,0.57871219,98.17216462,56.81342838
2010-04-01,2010,4,2,30,143.73429,83.759558,8205.160893,2.791985267,4.791143,0.582738872,97.96089054,57.08561884
2010-05-01,2010,5,2,31,149.684988,88.012372,8602.656658,2.839108774,4.828548,0.58798396,97.74372014,57.47173964
2010-06-01,2010,6,2,30,145.12755,94.09076,9281.189506,3.136358667,4.837585,0.648331485,98.64081772,63.95194783
2010-07-01,2010,7,3,31,150.053609,101.850512,10135.844907,3.285500387,4.840439,0.678760829,99.51687731,67.54815812
2010-08-01,2010,8,3,31,150.143261,95.732796,9493.457634,3.08815471,4.843331,0.637609676,99.16620041,63.22932891
2010-09-01,2010,9,3,30,145.33944,86.906018,8651.159455,2.896867267,4.844648,0.597952063,99.54614944,59.52382543
2010-10-01,2010,10,4,31,149.735797,91.625039,9265.606334,2.955646419,4.830187,0.611911385,101.1252648,61.87970091
2010-11-01,2010,11,4,30,143.73258,76.346106,7389.707736,2.5448702,4.791086,0.531167714,96.79220229,51.41289286
2010-12-01,2010,12,4,31,148.381376,67.870531,6559.504757,2.189371968,4.786496,0.457405995,96.64731748,44.20706246
2011-01-01,2011,1,1,31,148.111645,70.14834,6804.848841,2.262849677,4.777795,0.473617993,97.00655555,45.94405012
2011-02-01,2011,2,1,28,133.88844,74.132236,7358.466689,2.647579857,4.78173,0.553686607,99.26136167,54.9596865
2011-03-01,2011,3,1,31,148.575405,90.875593,9278.260962,2.931470742,4.792755,0.611646275,102.0984915,62.44816201
2011-04-01,2011,4,2,30,144.46926,88.035821,8888.336211,2.934527367,4.815642,0.60937407,100.962723,61.52406547
2011-05-01,2011,5,2,31,150.451556,92.084357,9389.664351,2.970463129,4.853276,0.612053205,101.9680721,62.40988529
2011-06-01,2011,6,2,30,145.77963,98.185994,10060.739695,3.272866467,4.859321,0.673523413,102.4661389,69.0133436
2011-07-01,2011,7,3,31,150.640966,104.989473,10883.913538,3.386757194,4.859386,0.696951671,103.6667127,72.25068869
2011-08-01,2011,8,3,31,150.680057,99.382148,10208.625643,3.205875742,4.860647,0.659557409,102.7209197,67.75034365
2011-09-01,2011,9,3,30,145.84149,92.01444,9550.354927,3.067148,4.861383,0.630920872,103.7919149,65.48448543
2011-10-01,2011,10,4,31,150.283412,94.45798,9943.147868,3.047031613,4.847852,0.628532309,105.2653028,66.16264387
2011-11-01,2011,11,4,30,144.22785,79.950369,8085.990761,2.6650123,4.807595,0.554333778,101.137629,56.06400401
2011-12-01,2011,12,4,31,148.749594,70.660876,7075.804807,2.279383097,4.798374,0.475032396,100.1375189,47.56856551
2012-01-01,2012,1,1,31,148.461604,72.919305,7349.969621,2.352235645,4.789084,0.491166086,100.7959363,49.50754554
2012-02-01,2012,2,1,28,134.204616,76.974383,7938.495097,2.749085107,4.793022,0.573559877,103.1316496,59.15217623
2012-03-01,2012,3,1,31,148.857319,94.338697,10007.096188,3.043183774,4.801849,0.633752493,106.0762604,67.22609446
2012-04-01,2012,4,2,30,144.85206,89.240066,9454.592961,2.974668867,4.828402,0.6160773,105.945607,65.27068349
2012-05-01,2012,5,2,31,150.964761,95.510433,10127.597136,3.08098171,4.869831,0.63266707,106.0365535,67.08583559
2012-06-01,2012,6,2,30,146.38614,102.523949,11044.354815,3.417464967,4.879538,0.700366503,107.7246333,75.44672477
2012-07-01,2012,7,3,31,151.330127,105.699754,11394.967824,3.409669484,4.881617,0.698471323,107.8050553,75.29873958
2012-08-01,2012,8,3,31,151.489932,102.378325,10997.168446,3.302526613,4.886772,0.675809433,107.41696,72.59339483
2012-09-01,2012,9,3,30,146.718,92.699519,9961.276841,3.089983967,4.8906,0.631821038,107.4576972,67.89403373
2012-10-01,2012,10,4,31,151.225254,97.10459,10663.979706,3.132406129,4.878234,0.642118875,109.8195225,70.51718826
2012-11-01,2012,11,4,30,145.05,81.609434,8546.734868,2.720314467,4.835,0.562629673,104.7272901,58.92268092
2012-12-01,2012,12,4,31,149.688057,73.197349,7656.501069,2.361204806,4.828647,0.488999259,104.6007973,51.14971242
2013-01-01,2013,1,1,31,149.373965,75.931157,8045.418422,2.449392161,4.818515,0.508329259,105.9567474,53.86091493
2013-02-01,2013,2,1,28,135.082864,78.824919,8491.781359,2.815175679,4.824388,0.583530114,107.7296554,62.86349806
2013-03-01,2013,3,1,31,149.992601,95.179339,10537.750524,3.070301258,4.838471,0.634560227,110.7146849,70.25513561
2013-04-01,2013,4,2,30,145.92504,92.829941,10228.877351,3.094331367,4.864168,0.636148128,110.1894199,70.0967932
2013-05-01,2013,5,2,31,151.994767,97.035995,10675.466784,3.130193387,4.903057,0.638416683,110.0155338,70.23575216
2013-06-01,2013,6,2,30,147.37839,102.673403,11444.52056,3.422446767,4.912613,0.696665251,111.4652892,77.65399364
2013-07-01,2013,7,3,31,152.390668,107.992698,12145.026052,3.483635419,4.915828,0.708656898,112.4615486,79.69665211
2013-08-01,2013,8,3,31,152.461007,105.246344,11832.147293,3.395043355,4.918097,0.690316469,112.4233569,77.60769475
2013-09-01,2013,9,3,30,147.59043,93.437239,10384.007632,3.114574633,4.919681,0.633084672,111.1335025,70.35691699
2013-10-01,2013,10,4,31,152.160338,98.446343,11173.365852,3.175688484,4.908398,0.646990828,113.4970128,73.43152624
2013-11-01,2013,11,4,30,146.05698,83.842318,9019.042203,2.794743933,4.868566,0.57403842,107.5714796,61.75016218
2013-12-01,2013,12,4,31,150.812892,75.669598,8232.856659,2.440954774,4.864932,0.501744891,108.8000581,54.58987325
2014-01-01,2014,1,1,31,150.641927,78.514063,8580.462245,2.53271171,4.859417,0.521196619,109.2856734,56.95932345
2014-02-01,2014,2,1,28,136.123316,82.018662,9182.238472,2.929237929,4.861547,0.60253206,111.9530391,67.45529526
2014-03-01,2014,3,1,31,151.158356,98.671036,11380.781662,3.182936645,4.876076,0.652766004,115.3406524,75.29045673
2014-04-01,2014,4,2,30,146.9841,96.390037,11060.529662,3.213001233,4.89947,0.655785469,114.7476441,75.24983765
2014-05-01,2014,5,2,31,153.283437,102.59623,11840.936204,3.309555806,4.944627,0.669323653,115.4129757,77.24863453
2014-06-01,2014,6,2,30,148.59738,106.406486,12371.036995,3.546882867,4.953246,0.716072423,116.2620575,83.25205327
2014-07-01,2014,7,3,31,153.680082,113.045692,13325.476837,3.646635226,4.957422,0.735591044,117.8769098,86.70919916
2014-08-01,2014,8,3,31,153.913295,110.2748,13066.986964,3.557251613,4.964945,0.716473518,118.4947691,84.89836413
2014-09-01,2014,9,3,30,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-01,2014,10,4,31,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-01,2014,11,4,30,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-01,2014,12,4,31,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
