"Index","washingtondc_occ_sa","washingtondc_occ_sf","washingtondc_occ_fct","washingtondc_occ_irreg","washingtondc_demd_sa","washingtondc_demd_sf","washingtondc_demd_fct","washingtondc_demd_irreg","year","month","qtr","days","anaheim_supt","anaheim_demt","anaheim_rmrevt","anaheim_demd","anaheim_supd","anaheim_occ","anaheim_adr","anaheim_revpar","atlanta_supt","atlanta_demt","atlanta_rmrevt","atlanta_demd","atlanta_supd","atlanta_occ","atlanta_adr","atlanta_revpar","boston_supt","boston_demt","boston_rmrevt","boston_demd","boston_supd","boston_occ","boston_adr","boston_revpar","chicago_supt","chicago_demt","chicago_rmrevt","chicago_demd","chicago_supd","chicago_occ","chicago_adr","chicago_revpar","dallas_supt","dallas_demt","dallas_rmrevt","dallas_demd","dallas_supd","dallas_occ","dallas_adr","dallas_revpar","denver_supt","denver_demt","denver_rmrevt","denver_demd","denver_supd","denver_occ","denver_adr","denver_revpar","detroit_supt","detroit_demt","detroit_rmrevt","detroit_demd","detroit_supd","detroit_occ","detroit_adr","detroit_revpar","houston_supt","houston_demt","houston_rmrevt","houston_demd","houston_supd","houston_occ","houston_adr","houston_revpar","lalongbeach_supt","lalongbeach_demt","lalongbeach_rmrevt","lalongbeach_demd","lalongbeach_supd","lalongbeach_occ","lalongbeach_adr","lalongbeach_revpar","miami_supt","miami_demt","miami_rmrevt","miami_demd","miami_supd","miami_occ","miami_adr","miami_revpar","minneapolis_supt","minneapolis_demt","minneapolis_rmrevt","minneapolis_demd","minneapolis_supd","minneapolis_occ","minneapolis_adr","minneapolis_revpar","nashville_supt","nashville_demt","nashville_rmrevt","nashville_demd","nashville_supd","nashville_occ","nashville_adr","nashville_revpar","neworleans_supt","neworleans_demt","neworleans_rmrevt","neworleans_demd","neworleans_supd","neworleans_occ","neworleans_adr","neworleans_revpar","newyork_supt","newyork_demt","newyork_rmrevt","newyork_demd","newyork_supd","newyork_occ","newyork_adr","newyork_revpar","norfolk_supt","norfolk_demt","norfolk_rmrevt","norfolk_demd","norfolk_supd","norfolk_occ","norfolk_adr","norfolk_revpar","oahu_supt","oahu_demt","oahu_rmrevt","oahu_demd","oahu_supd","oahu_occ","oahu_adr","oahu_revpar","orlando_supt","orlando_demt","orlando_rmrevt","orlando_demd","orlando_supd","orlando_occ","orlando_adr","orlando_revpar","philadelphia_supt","philadelphia_demt","philadelphia_rmrevt","philadelphia_demd","philadelphia_supd","philadelphia_occ","philadelphia_adr","philadelphia_revpar","phoenix_supt","phoenix_demt","phoenix_rmrevt","phoenix_demd","phoenix_supd","phoenix_occ","phoenix_adr","phoenix_revpar","sandiego_supt","sandiego_demt","sandiego_rmrevt","sandiego_demd","sandiego_supd","sandiego_occ","sandiego_adr","sandiego_revpar","sanfrancisco_supt","sanfrancisco_demt","sanfrancisco_rmrevt","sanfrancisco_demd","sanfrancisco_supd","sanfrancisco_occ","sanfrancisco_adr","sanfrancisco_revpar","seattle_supt","seattle_demt","seattle_rmrevt","seattle_demd","seattle_supd","seattle_occ","seattle_adr","seattle_revpar","stlouis_supt","stlouis_demt","stlouis_rmrevt","stlouis_demd","stlouis_supd","stlouis_occ","stlouis_adr","stlouis_revpar","tampa_supt","tampa_demt","tampa_rmrevt","tampa_demd","tampa_supd","tampa_occ","tampa_adr","tampa_revpar","totus_supt","totus_demt","totus_rmrevt","totus_demd","totus_supd","totus_occ","totus_adr","totus_revpar","ecous_supt","ecous_demt","ecous_rmrevt","ecous_demd","ecous_supd","ecous_occ","ecous_adr","ecous_revpar","indus_supt","indus_demt","indus_rmrevt","indus_demd","indus_supd","indus_occ","indus_adr","indus_revpar","luxus_supt","luxus_demt","luxus_rmrevt","luxus_demd","luxus_supd","luxus_occ","luxus_adr","luxus_revpar","midus_supt","midus_demt","midus_rmrevt","midus_demd","midus_supd","midus_occ","midus_adr","midus_revpar","upmus_supt","upmus_demt","upmus_rmrevt","upmus_demd","upmus_supd","upmus_occ","upmus_adr","upmus_revpar","upuus_supt","upuus_demt","upuus_rmrevt","upuus_demd","upuus_supd","upuus_occ","upuus_adr","upuus_revpar","upsus_supt","upsus_demt","upsus_rmrevt","upsus_demd","upsus_supd","upsus_occ","upsus_adr","upsus_revpar","washingtondc_supt","washingtondc_demt","washingtondc_rmrevt","washingtondc_demd","washingtondc_supd","washingtondc_occ","washingtondc_adr","washingtondc_revpar","washingtondc_demar_sa"
1987-01-01,0.672775471372767,0.700424501265601,NA,0.998185977843938,0.0405534093743892,0.698823547938177,NA,1.00093850059625,1987,1,1,31,1.100035,0.677315,36.057266,0.02184887097,0.035485,0.615721318,53.23559348,32.77828978,1.500059,0.834886,44.241804,0.02693180645,0.048389,0.556568775,52.99143117,29.49337593,0.936913,0.473756,34.103061,0.01528245161,0.030223,0.505656342,71.98444136,36.39938927,1.955201,0.961861,58.973262,0.03102777419,0.063071,0.491949933,61.31162611,30.16225033,1.250137,0.677651,39.094994,0.02185970968,0.040327,0.54206139,57.69192992,31.27256773,0.723044,0.358323,18.166584,0.01155880645,0.023324,0.49557565,50.69890574,25.12514314,0.733987,0.383917,20.895358,0.01238441935,0.023677,0.523056948,54.42675891,28.4682944,1.211697,0.546973,27.718352,0.01764429032,0.039087,0.451410707,50.67590539,22.8756463,2.346514,1.643702,103.368855,0.05302264516,0.075694,0.700486765,62.88783186,44.05209387,1.299396,0.91677,63.971739,0.02957322581,0.041916,0.705535495,69.77948559,49.2319039,0.614761,0.311746,15.705848,0.01005632258,0.019831,0.507101134,50.38027112,25.5478926,0.607538,0.25531,11.685684,0.008235806452,0.019598,0.420237088,45.77056911,19.23449068,0.791926,0.397605,24.357858,0.01282596774,0.025546,0.502073426,61.26144792,30.75774504,2.076101,1.31653,132.957505,0.04246870968,0.066971,0.634135815,100.9908661,64.04192522,0.797165,0.287873,11.176523,0.009286225806,0.025715,0.361120972,38.82449205,14.02033832,1.021884,0.864931,65.296074,0.027901,0.032964,0.846408203,75.49281272,63.89773595,1.789847,1.151487,59.51175,0.03714474194,0.057737,0.643343817,51.68252008,33.24962972,0.712535,0.413158,25.499044,0.01332767742,0.022985,0.579842394,61.71741561,35.786374,0.956226,0.657658,41.97235,0.02121477419,0.030846,0.68776419,63.82093733,43.89375524,1.02703,0.692753,39.999631,0.02234687097,0.03313,0.674520705,57.74010506,38.94689639,1.239442,0.71834,54.760456,0.02317225806,0.039982,0.579567257,76.23194588,44.18153976,0.635593,0.335557,16.456601,0.01082441935,0.020503,0.527943196,49.04263955,25.89172788,0.703948,0.323787,14.565523,0.01044474194,0.022708,0.45995869,44.9848913,20.69119168,0.988311,0.573521,27.678912,0.01850067742,0.031881,0.580304176,48.26137491,28.00627738,88.818441,45.926279,2367.793436,1.481492871,2.865111,0.517080445,51.5563962,26.65880429,11.267973,5.880295,190.452104,0.1896869355,0.363483,0.521859167,32.38818869,16.90207316,40.944862,21.27797,1055.888485,0.686386129,1.320802,0.519673751,49.62355361,25.78805822,0.999905,0.558904,61.51194,0.01802916129,0.032255,0.558957101,110.0581495,61.51778419,11.729687,5.578343,233.440846,0.1799465484,0.378377,0.475574753,41.84770388,19.90171144,10.169457,5.095444,246.83659,0.1643691613,0.328047,0.501053694,48.44260677,24.27234709,10.445078,5.77608,469.102933,0.1863251613,0.336938,0.552995392,81.21475689,44.9113863,3.261479,1.759243,110.560538,0.05674977419,0.105209,0.539400376,62.84551821,33.89889618,1.86434,0.87853,59.085925,0.02833967742,0.06014,0.471228424,67.25544375,31.69267676,14.8019944216521
1987-02-01,0.708215599670134,0.843160264018654,NA,1.05102386358723,0.0428127102935517,0.840196081569211,NA,1.05050147613486,1987,2,1,28,0.99358,0.660562,36.552855,0.0235915,0.035485,0.66483021,55.3359942,36.78904064,1.358532,0.895754,48.960527,0.03199121429,0.048519,0.659354362,54.65845199,36.03928873,0.855176,0.509369,36.807809,0.01819175,0.030542,0.595630607,72.2615805,43.04120906,1.76918,1.059594,67.126646,0.03784264286,0.063185,0.598918143,63.35128927,37.94223652,1.129156,0.60541,33.951591,0.02162178571,0.040327,0.536161522,56.08032738,30.06811371,0.653072,0.358403,19.017285,0.01280010714,0.023324,0.548795539,53.06117694,29.11973718,0.6664,0.432769,24.412954,0.01545603571,0.0238,0.649413265,56.4110507,36.63408463,1.094436,0.548287,28.005252,0.01958167857,0.039087,0.500976759,51.07772389,25.58875256,2.133432,1.591466,98.478751,0.05683807143,0.076194,0.745965187,61.87926792,46.15977964,1.173648,1.001361,78.502783,0.03576289286,0.041916,0.853203857,78.39608593,66.88784286,0.555268,0.337194,17.22412,0.01204264286,0.019831,0.60726352,51.08074284,31.01947168,0.548744,0.274285,12.795493,0.009795892857,0.019598,0.499841456,46.65035638,23.31778206,0.715288,0.466434,29.910894,0.01665835714,0.025546,0.652092584,64.12674462,41.81657458,1.875188,1.254686,130.744814,0.04481021429,0.066971,0.669098778,104.2052067,69.72357652,0.724444,0.308984,12.101268,0.01103514286,0.025873,0.426511918,39.16470756,16.70421454,0.922992,0.860298,58.848685,0.03072492857,0.032964,0.932075251,68.40500036,63.75860788,1.616636,1.395878,82.621664,0.04985278571,0.057737,0.863446069,59.18974581,51.10715337,0.65212,0.436886,26.675011,0.01560307143,0.02329,0.669947249,61.05714305,40.90506502,0.86772,0.732691,51.539202,0.02616753571,0.03099,0.844386438,70.3423435,59.39612087,0.92764,0.745178,44.690932,0.0266135,0.03313,0.803305161,59.97349895,48.17702126,1.129744,0.729312,57.437177,0.02604685714,0.040348,0.645555099,78.75528855,50.84087811,0.577332,0.369882,18.629245,0.01321007143,0.020619,0.64067469,50.36537328,32.2678199,0.635824,0.321316,15.029432,0.01147557143,0.022708,0.505353683,46.7746144,23.63772365,0.892668,0.719114,39.782656,0.02568264286,0.031881,0.805578334,55.32176539,44.56601558,80.502268,48.899583,2619.375507,1.746413679,2.875081,0.607431122,53.56641808,32.53790945,10.24002,6.311216,211.855253,0.2254005714,0.365715,0.616328484,33.56805614,20.68894914,37.040836,22.14382,1145.67857,0.7908507143,1.322887,0.59782182,51.73807274,30.93014882,0.927892,0.625359,72.309406,0.02233425,0.033139,0.673956667,115.6286325,77.92868782,10.600912,5.924791,255.835168,0.2115996786,0.378604,0.558894461,43.18045447,24.13331683,9.245572,5.538353,274.172617,0.1977983214,0.330199,0.599027621,49.50435933,29.6544786,9.485168,6.445173,540.396504,0.23018475,0.338756,0.679500142,83.84515109,56.97279205,2.961868,1.910871,119.127989,0.06824539286,0.105781,0.64515738,62.3422455,40.2205598,1.686692,1.00719,70.797025,0.03597107143,0.060239,0.597139252,70.29162819,41.97389031,15.6266392571464
1987-03-01,0.670277635879602,1.03841566202132,NA,0.996282238075337,0.0407797433234469,1.03677581476318,NA,0.994475506848749,1987,3,1,31,1.108405,0.777429,40.911642,0.02507835484,0.035755,0.701394346,52.6242808,36.91037301,1.519124,1.036797,57.243346,0.03344506452,0.049004,0.682496623,55.21172033,37.68181268,0.94798,0.609695,45.631276,0.01966758065,0.03058,0.643151754,74.84279189,48.1352729,1.971724,1.315349,86.182883,0.0424306129,0.063604,0.667106045,65.52092486,43.70940507,1.254756,0.748081,41.365567,0.02413164516,0.040476,0.596196392,55.29557227,32.96702068,0.727539,0.418125,21.489641,0.01348790323,0.023469,0.574711459,51.39525501,29.53744198,0.748154,0.505973,27.820691,0.01632170968,0.024134,0.676295255,54.98453672,37.18578127,1.211697,0.64198,32.350275,0.02070903226,0.039087,0.529818923,50.39140627,26.69832062,2.368772,1.764469,108.907145,0.05691835484,0.076412,0.744887646,61.72233403,45.97620413,1.299396,0.967096,70.011593,0.03119664516,0.041916,0.744265797,72.3936331,53.88010506,0.635221,0.387901,20.201012,0.01251293548,0.020491,0.610655189,52.0777518,31.80154938,0.611289,0.355963,16.763054,0.01148267742,0.019719,0.582315402,47.09212474,27.42246957,0.796018,0.639427,44.514771,0.02062667742,0.025678,0.803282087,69.61665835,55.92181458,2.076101,1.436065,152.906795,0.04632467742,0.066971,0.691712494,106.4762354,73.65094232,0.826646,0.431335,17.99012,0.01391403226,0.026666,0.521789254,41.70799958,21.76278601,1.021884,0.940383,68.551756,0.03033493548,0.032964,0.920244372,72.89769807,67.08369639,1.806742,1.651283,101.9108,0.05326719355,0.058282,0.913956171,61.71613224,56.4058399,0.73098,0.539102,33.537429,0.0173903871,0.02358,0.737505814,62.2098026,45.88009111,0.967603,0.847708,60.173914,0.02734541935,0.031213,0.876090711,70.98424693,62.18863935,1.032672,0.828827,51.174155,0.02673635484,0.033312,0.802604312,61.74286673,49.55509106,1.250788,0.915234,70.763221,0.02952367742,0.040348,0.73172592,77.31708066,56.57491198,0.639189,0.445489,21.534024,0.0143706129,0.020619,0.696959741,48.33794774,33.68960354,0.703948,0.408486,19.259662,0.01317696774,0.022708,0.580278657,47.14889127,27.3594953,1.006849,0.877652,52.919948,0.02831135484,0.032479,0.871681851,60.29718841,52.5599648,89.721192,58.115933,3118.336678,1.874707516,2.894232,0.647739199,53.65717312,34.75585431,11.443867,7.929843,267.47688,0.2558013871,0.369157,0.692933866,33.73041307,23.37294553,41.196799,26.109097,1351.934204,0.8422289355,1.328929,0.633765186,51.78019768,32.81648664,1.027309,0.726562,85.160105,0.02343748387,0.033139,0.707247771,117.2096875,82.89629021,11.820703,7.019869,307.504088,0.2264473871,0.381313,0.593862226,43.80481858,26.01402708,10.333943,6.701707,336.753413,0.2161840968,0.333353,0.648514028,50.24890121,32.58711733,10.565203,7.399662,624.993245,0.2386987742,0.340813,0.700380485,84.4624045,59.15581982,3.333368,2.229193,144.514743,0.07190945161,0.107528,0.668750945,64.82827777,43.35397202,1.883064,1.310663,94.750647,0.04227945161,0.060744,0.696026795,72.29215061,50.31727387,14.8846063130581
1987-04-01,0.673376749010138,1.17129122910676,NA,1.00224436548531,0.0413158310554511,1.16743143651799,NA,0.999795339233726,1987,4,2,30,1.07979,0.813046,43.002685,0.02710153333,0.035993,0.752966781,52.89083889,39.82504468,1.4787,0.967825,53.236344,0.03226083333,0.04929,0.654510719,55.00616744,36.00212619,0.91983,0.636337,49.167218,0.02121123333,0.030661,0.691798485,77.26600528,53.45250535,1.93473,1.280072,85.959076,0.04266906667,0.064491,0.661628238,67.15175084,44.42949455,1.21869,0.632972,33.805732,0.02109906667,0.040623,0.519387211,53.40794222,27.73940214,0.70407,0.380794,19.838672,0.01269313333,0.023469,0.540846791,52.09817382,28.17713011,0.72819,0.472891,25.847068,0.01576303333,0.024273,0.649406062,54.65755956,35.49495049,1.17261,0.60952,29.936004,0.02031733333,0.039087,0.519797716,49.11406353,25.52937805,2.29476,1.627561,99.128147,0.05425203333,0.076492,0.709251076,60.90594884,43.19760977,1.25748,0.870093,59.363556,0.0290031,0.041916,0.691933868,68.22667922,47.20835003,0.62388,0.374685,19.392114,0.0124895,0.020796,0.600572225,51.75577885,31.08308329,0.59307,0.384004,18.395146,0.01280013333,0.019769,0.64748512,47.90352705,31.01682095,0.77034,0.540103,34.264011,0.01800343333,0.025678,0.701122881,63.43977167,44.47907547,2.00913,1.436626,153.927173,0.04788753333,0.066971,0.715048802,107.1449166,76.6138443,0.80523,0.513413,24.54453,0.01711376667,0.026841,0.637597953,47.80660014,30.48139041,0.98892,0.765291,49.223113,0.0255097,0.032964,0.773865429,64.31947194,49.77461574,1.77,1.486402,89.569583,0.04954673333,0.059,0.839775141,60.25932621,50.60428418,0.7074,0.527382,33.135692,0.0175794,0.02358,0.745521628,62.83053271,46.84152106,0.93639,0.663076,43.06493,0.02210253333,0.031213,0.70811948,64.94720062,45.99037794,1.00773,0.762177,46.958143,0.0254059,0.033591,0.756330565,61.61054847,46.59794092,1.22037,0.896227,70.995157,0.02987423333,0.040679,0.73438957,79.21559716,58.17510837,0.61857,0.405022,19.236404,0.01350073333,0.020619,0.654771489,47.49471387,31.09818452,0.68793,0.418974,20.379216,0.0139658,0.022931,0.609035803,48.6407653,29.62396755,0.97812,0.642473,37.603242,0.02141576667,0.032604,0.656844763,58.52890627,38.44440559,87.67761,55.989583,2942.396601,1.866319433,2.922587,0.638584731,52.55257216,33.55927016,11.14503,7.379605,250.252295,0.2459868333,0.371501,0.662143126,33.91134011,22.45416073,40.43217,25.45875,1279.263473,0.848625,1.347739,0.629665685,50.24847932,31.63974313,1.00938,0.697625,82.19497,0.02325416667,0.033646,0.691142087,117.821136,81.43114585,11.52495,7.10481,309.463106,0.236827,0.384165,0.616472089,43.55684473,26.85157905,10.03029,6.290104,309.716468,0.2096701333,0.334343,0.627110881,49.23868795,30.87811698,10.26339,6.914103,576.053567,0.2304701,0.342113,0.673666596,83.31573409,56.12702694,3.2724,2.144586,135.452722,0.0714862,0.10908,0.655355702,63.16031253,41.39247097,1.83462,1.447002,104.427317,0.0482334,0.061154,0.78872028,72.16805298,56.92040695,15.0802783352397
1987-05-01,0.668273591243888,1.15788724728702,NA,0.995444676093991,0.0413862326118658,1.15723148949461,NA,0.992411484030014,1987,5,2,31,1.124308,0.753275,39.931345,0.02429919355,0.036268,0.669989896,53.01031496,35.51637541,1.53481,0.955661,51.513676,0.03082777419,0.04951,0.622657528,53.90371272,33.56355249,0.959388,0.682948,53.723936,0.02203058065,0.030948,0.711857976,78.66475339,55.99813214,2.004491,1.483577,107.437779,0.04785732258,0.064661,0.740126546,72.41806728,53.59853399,1.279494,0.642368,33.102159,0.02072154839,0.041274,0.502048466,51.53145705,25.87128896,0.732344,0.407612,20.383191,0.01314877419,0.023624,0.55658543,50.00635654,27.83280944,0.760244,0.487945,26.976742,0.01574016129,0.024524,0.641826835,55.28644007,35.48432082,1.211697,0.603348,28.96636,0.01946283871,0.039087,0.497936365,48.00937436,23.90561337,2.393541,1.674107,102.857906,0.05400345161,0.077211,0.699426916,61.44046109,42.97311222,1.286996,0.78004,45.248666,0.02516258065,0.041516,0.60609357,58.00813548,35.15835791,0.652209,0.402701,21.125116,0.01299035484,0.021039,0.617441648,52.45856355,32.39010195,0.612839,0.410141,20.565812,0.01323035484,0.019769,0.669247551,50.14327268,33.55826245,0.796018,0.499368,31.782222,0.01610864516,0.025678,0.627332548,63.64489114,39.92651171,2.076101,1.711851,181.971323,0.055221,0.066971,0.824550925,106.3009123,87.65051556,0.836039,0.580221,29.725146,0.01871680645,0.026969,0.694011882,51.23073105,35.55473608,1.021884,0.812041,51.08879,0.02619487097,0.032964,0.794650861,62.91405237,49.99470586,1.864526,1.379153,73.163035,0.04448880645,0.060146,0.739680219,53.04925197,39.23948231,0.734545,0.563255,35.856842,0.01816951613,0.023695,0.766808024,63.66005095,48.81503788,0.971571,0.576117,31.20248,0.01858441935,0.031341,0.592974677,54.15997098,32.1154913,1.053008,0.74061,45.726905,0.02389064516,0.033968,0.70332799,61.74221925,43.42503096,1.265947,0.961723,76.108882,0.03102332258,0.040837,0.759686622,79.13804911,60.12011719,0.642909,0.454264,23.439772,0.01465367742,0.020739,0.706575892,51.59944878,36.45892654,0.725865,0.446972,22.030871,0.01441845161,0.023415,0.615778416,49.28915234,30.35119616,1.010724,0.585333,28.178259,0.01888170968,0.032604,0.57912249,48.14056101,27.87928158,92.008992,58.964734,3084.731768,1.902088194,2.968032,0.640858385,52.31485939,33.52641629,11.632843,7.606177,255.990756,0.2453605484,0.375253,0.653853662,33.65564015,22.00586357,42.787626,27.499824,1379.964077,0.8870910968,1.380246,0.642705066,50.18083305,32.25147563,1.064292,0.748262,84.99796,0.02413748387,0.034332,0.703060814,113.5938481,79.86338336,11.987483,7.33118,321.917481,0.2364896774,0.386693,0.611569585,43.91073211,26.8544682,10.465073,6.41981,316.762535,0.2070906452,0.337583,0.613451048,49.34141898,30.26854519,10.628908,7.148274,590.34462,0.2305894839,0.342868,0.672531364,82.58561717,55.5414178,3.442767,2.211207,134.754339,0.07132925806,0.111057,0.642276111,60.94153058,39.14128926,1.918745,1.484697,107.203627,0.04789345161,0.061895,0.773785469,72.2057275,55.87174273,15.105974903331
1987-06-01,0.667668419307804,1.17509443806463,NA,0.994026561130055,0.0421066651853885,1.18023278384072,NA,0.999065023883047,1987,6,2,30,1.11489,0.866504,45.461324,0.02888346667,0.037163,0.777210308,52.46522116,40.77651069,1.50399,1.009266,54.324548,0.0336422,0.050133,0.671058983,53.82579815,36.12028537,0.93456,0.745875,59.729324,0.0248625,0.031152,0.798102851,80.07953612,63.91170604,1.95402,1.502858,103.387448,0.05009526667,0.065134,0.769110859,68.79389004,52.91012784,1.24335,0.721995,37.374173,0.0240665,0.041445,0.580685246,51.76514103,30.05925363,0.71463,0.440816,21.22401,0.01469386667,0.023821,0.616845081,48.14709539,29.69929894,0.74652,0.578913,33.226782,0.0192971,0.024884,0.775482238,57.39512155,44.50889728,1.17975,0.663416,31.346818,0.02211386667,0.039325,0.562336088,47.25062103,26.57072939,2.32977,1.754703,104.760158,0.0584901,0.077659,0.753165763,59.70250122,44.96587989,1.25865,0.767012,41.68932,0.02556706667,0.041955,0.609392603,54.35289148,33.12225003,0.64203,0.442099,23.258864,0.01473663333,0.021401,0.688595548,52.61008055,36.22706727,0.60246,0.489089,24.858514,0.01630296667,0.020082,0.811819872,50.82615638,41.26168376,0.80484,0.403193,21.317271,0.01343976667,0.026828,0.500960439,52.87113368,26.48634635,2.0145,1.59372,166.131629,0.053124,0.06715,0.791124348,104.2414157,82.46792207,0.83967,0.657837,36.922946,0.0219279,0.027989,0.783447068,56.1278037,43.97316327,0.98892,0.880389,54.795435,0.0293463,0.032964,0.890253003,62.24002685,55.40937083,1.82019,1.42318,75.150076,0.04743933333,0.060673,0.781885408,52.80433677,41.28694037,0.72897,0.587751,37.477781,0.0195917,0.024299,0.806275978,63.7647252,51.4119662,0.94206,0.523133,21.918331,0.01743776667,0.031402,0.555307518,41.89819988,23.26638537,1.04325,0.798396,49.068295,0.0266132,0.034775,0.765296909,61.45859323,47.03407141,1.22574,1.0161,81.241598,0.03387,0.040858,0.828968623,79.95433323,66.27963353,0.62217,0.509658,27.079169,0.0169886,0.020739,0.819161965,53.13203952,43.52374592,0.71079,0.534546,27.793596,0.0178182,0.023693,0.752044908,51.99476939,39.10240155,0.98736,0.540902,24.456272,0.01803006667,0.032912,0.547826527,45.21386869,24.76935667,90.32415,63.814573,3300.412748,2.127152433,3.010805,0.706506211,51.71879389,36.53964912,11.54523,8.991753,305.470992,0.2997251,0.384841,0.778828399,33.97235133,26.45863201,41.99406,29.356334,1477.934977,0.9785444667,1.399802,0.6990592,50.344671,35.19390545,1.07265,0.733719,81.304248,0.0244573,0.035755,0.684024612,110.8111525,75.79755559,11.6988,7.956002,354.628098,0.2652000667,0.38996,0.680069922,44.57365622,30.31320289,10.23798,7.183484,362.785305,0.2394494667,0.341266,0.701650521,50.50269549,35.4352426,10.38588,7.276756,578.387589,0.2425585333,0.346196,0.70063933,79.48426318,55.68980086,3.38955,2.316525,139.901539,0.0772175,0.112985,0.683431429,60.39284661,41.27436946,1.90023,1.49087,105.054725,0.04969566667,0.063341,0.784573446,70.46538263,55.2852681,15.3689327926668
1987-07-01,0.681461285854131,1.07028326940956,NA,1.01243150206304,0.0433052837225899,1.07200656361901,NA,1.01597177267048,1987,7,3,31,1.15506,0.903156,50.203247,0.02913406452,0.03726,0.781912628,55.58646236,43.46375686,1.557533,1.097826,57.715193,0.03541374194,0.050243,0.704849271,52.57225917,37.05551857,0.965712,0.72435,55.440811,0.02336612903,0.031152,0.750068343,76.53870505,57.4092597,2.028144,1.408736,89.576309,0.04544309677,0.065424,0.694593678,63.58629935,44.16664152,1.284795,0.711759,36.659135,0.02295996774,0.041445,0.553986434,51.50498273,28.53306169,0.738451,0.454232,21.89803,0.01465264516,0.023821,0.615114612,48.20891086,29.65400548,0.779061,0.57468,31.777164,0.01853806452,0.025131,0.737657257,55.29540614,40.7890576,1.219075,0.666168,31.443273,0.02148929032,0.039325,0.546453664,47.20021526,25.79273055,2.419798,1.805699,108.063777,0.05824835484,0.078058,0.746218899,59.84595273,44.65818097,1.300605,0.872038,45.108002,0.02813025806,0.041955,0.670486427,51.72710593,34.68232246,0.663431,0.436072,22.506128,0.01406683871,0.021401,0.657298197,51.61103671,33.92384136,0.628804,0.480401,24.055174,0.01549680645,0.020284,0.763991641,50.07311392,38.25544049,0.831668,0.463335,23.205967,0.01494629032,0.026828,0.557115339,50.0846407,27.9029216,2.086362,1.541382,151.783125,0.049722,0.067302,0.738789338,98.47210166,72.75013876,0.879842,0.765128,46.984409,0.02468154839,0.028382,0.869619773,61.40725343,53.40096176,1.021884,0.9021,55.094905,0.0291,0.032964,0.882781216,61.07405498,53.91502852,1.884211,1.492895,78.535916,0.04815790323,0.060781,0.792318376,52.60645658,41.68106226,0.759345,0.587121,36.628933,0.0189393871,0.024495,0.773194003,62.38736649,48.23753761,0.985087,0.450431,17.864828,0.01453003226,0.031777,0.457249969,39.66163075,18.13527942,1.089929,0.829396,52.422422,0.02675470968,0.035159,0.760963329,63.20553994,48.09709807,1.271124,1.057347,85.529902,0.03410796774,0.041004,0.831820499,80.89104334,67.28682804,0.642909,0.549271,29.500194,0.01771841935,0.020739,0.854352638,53.70790375,45.88548924,0.743101,0.552918,27.738512,0.01783606452,0.023971,0.744068438,50.16749681,37.32805096,1.020272,0.57064,26.263107,0.01840774194,0.032912,0.559301833,46.0239503,25.74127978,93.721184,67.109852,3494.324868,2.164833935,3.023264,0.716058517,52.06873155,37.28425868,12.005277,9.114588,323.163822,0.2940189677,0.387267,0.759215135,35.45566975,26.9184811,43.439432,31.872047,1644.725963,1.028130548,1.401272,0.733712333,51.60402666,37.86251079,1.108405,0.686934,70.636464,0.02215916129,0.035755,0.619750001,102.8286036,63.72802721,12.138484,8.513501,390.008603,0.2746290645,0.391564,0.701364437,45.81060165,32.12992685,10.670944,7.403447,376.020382,0.238820871,0.344224,0.693794944,50.78990665,35.23778046,10.772345,7.10933,544.481372,0.2293332258,0.347495,0.659961225,76.58687556,50.54436819,3.586297,2.410005,145.288262,0.07774209677,0.115687,0.672003741,60.28546082,40.51205519,1.97315,1.43913,92.560165,0.04642354839,0.06365,0.729356613,64.3167504,46.9098472,15.8064285587453
