"Index","year","month","qtr","days","totus_supt","totus_demt","totus_rmrevt","totus_demd","totus_supd","totus_occ","totus_adr","totus_revpar","totus_demd_sa","totus_demd_sf","totus_demd_fct","totus_occ_sa","totus_occ_sf","totus_occ_fct","totus_adr_sa","totus_adr_sf","totus_adr_fct","totus_revpar_sa","totus_revpar_sf","totus_revpar_fct","totus_supd_sa","totus_supd_sf","totus_supd_fct","totus_demar_sa","upmus_supt","upmus_demt","upmus_rmrevt","upmus_demd","upmus_supd","upmus_occ","upmus_adr","upmus_revpar","upmus_demd_sa","upmus_demd_sf","upmus_demd_fct","upmus_occ_sa","upmus_occ_sf","upmus_occ_fct","upmus_adr_sa","upmus_adr_sf","upmus_adr_fct","upmus_revpar_sa","upmus_revpar_sf","upmus_revpar_fct","upmus_supd_sa","upmus_supd_sf","upmus_supd_fct","upmus_demar_sa"
1994-07-01,1994,7,3,31,109.858575,81.768962,5188.484866,2.637708452,3.54382500000001,0.744311146999998,63.4529867899998,47.2287654,2.27795406240301,1.15792872891277,NA,0.649266112758309,1.14638841050537,NA,63.4279821575003,1.00039422084148,NA,41.2438118716466,1.14511155144871,NA,3.5060549516302,1.01077280558659,NA,831.453232777099,14.681755,11.193986,651.445368,0.361096322599999,0.473604999999999,0.762441956000002,58.1960141800001,44.3710828800002,0.315961356502409,1.14284964021303,NA,0.671293119652107,1.13578097805491,NA,55.7031223541084,1.04475317936478,NA,37.4850399327836,1.18370109674591,NA,0.470615610901329,1.00635208231394,NA,115.325895123379
1994-08-01,1994,8,3,31,109.931797,80.705585,5109.122424,2.60340596800001,3.54618699999999,0.734142324999998,63.3056860200002,46.4753835,2.2566829632754,1.15364276257103,NA,0.642540351901942,1.14256221080421,NA,62.9434806459572,1.00575445415992,NA,40.4549969198534,1.14881688390865,NA,3.50933718036369,1.01050050700243,NA,823.689281595521,14.750761,11.13418,645.964287,0.359167096800001,0.475830999999998,0.754820717000001,58.0163323199997,43.7919295799998,0.314533489875514,1.14190414808341,NA,0.665267316741873,1.13461265570164,NA,55.5712114096442,1.0439997770128,NA,37.1830520777406,1.17773897334844,NA,0.47277225761243,1.00646980092067,NA,114.804723804563
1994-09-01,1994,9,3,30,106.39587,73.218109,4587.821309,2.44060363299999,3.54652900000001,0.688166834000002,62.65965308,43.1202950700001,2.29145602959552,1.06508857315093,NA,0.651740570209456,1.05589074158578,NA,63.1920402327126,0.99157509156609,NA,41.2242532922782,1.04599335649039,NA,3.5129083114531,1.00957061373828,NA,836.381450802365,14.28369,10.222331,574.535599,0.340744366700002,0.476123000000002,0.715664580000001,56.2039713799998,40.2231915600001,0.323608157258287,1.05295357690269,NA,0.68427565077045,1.04587176117433,NA,55.8935814357402,1.00555323055504,NA,38.433372719332,1.04656939305688,NA,0.473684658769001,1.00514760439432,NA,118.116977399275
1994-10-01,1994,10,4,31,109.575731,74.540868,4759.66509,2.404544129,3.534701,0.680268041999999,63.8530945200001,43.4372196,2.2727864838957,1.05797185351017,NA,0.64587555527593,1.05324940144139,NA,63.3428149351416,1.00805584004091,NA,40.9775136537667,1.06002574892699,NA,3.5170883336749,1.0050077406804,NA,829.567066621931,14.782443,10.437241,585.596209,0.336685193500001,0.476852999999998,0.706056569999999,56.1064182600002,39.6143052300001,0.318752608437991,1.05625863000741,NA,0.670139652666654,1.05359616788892,NA,56.0493307875781,1.00101852192738,NA,37.6392498498289,1.0524732928539,NA,0.47569086157102,1.00244305393032,NA,116.344702079867
1994-11-01,1994,11,4,30,104.95785,62.163875,3869.781093,2.072129167,3.49859499999999,0.592274661,62.2512849,36.86985864,2.29494722587588,0.902909288560723,NA,0.651046612368667,0.909726968465683,NA,63.4609180059078,0.980938928337041,NA,41.3606229194446,0.891424162344194,NA,3.52216388190412,0.993308408497056,NA,837.655737444696,14.28453,8.768201,476.075086,0.2922733667,0.476151,0.613824956,54.29564012,33.32801891,0.323111162479143,0.904559794398519,NA,0.677134177821534,0.906504170229287,NA,56.2349983834994,0.965513322321559,NA,38.1448494769309,0.873722648457585,NA,0.477071846301949,0.998069795337773,NA,117.935574304887
1994-12-01,1994,12,4,31,108.262974,54.451127,3334.444283,1.756487968,3.492354,0.502952441,61.23737867,30.79948906,2.3072190802262,0.761300902482045,NA,0.654229482911893,0.768770674720164,NA,63.9507660955682,0.957570681459651,NA,41.9297661675086,0.734549506833801,NA,3.52599485935579,0.990459186499797,NA,842.134964282563,14.760712,7.586713,403.602542,0.2447326774,0.476152,0.513980152,53.19860419,27.34302668,0.324469985332057,0.754253670488334,NA,0.678729976288698,0.757267499529707,NA,56.5144255418417,0.941327876554514,NA,38.4342861291072,0.711422779862495,NA,0.47813844697817,0.995845456497539,NA,118.431544646201
1995-01-01,1995,1,1,31,108.111322,56.963846,3646.599883,1.837543419,3.487462,0.526899912,64.01604068,33.73004617,2.29490512223714,0.800705615754914,NA,0.649809433405478,0.810852974600042,NA,64.2161338837299,0.996884066485656,NA,41.7903557315673,0.807125126827318,NA,3.52926571434587,0.988155124116627,NA,837.640369616556,14.798997,8.009755,438.44148,0.2583791935,0.477387,0.541236342,54.73843832,29.62643212,0.32532545614684,0.794217570798938,NA,0.677042106817455,0.799413118549108,NA,56.6376813022746,0.966466794921593,NA,38.5501515065116,0.768516619577895,NA,0.48008510180944,0.994379950972711,NA,118.743791493597
1995-02-01,1995,2,1,28,97.780004,59.713715,3973.019315,2.132632679,3.492143,0.610694544,66.5344521799999,40.63222696,2.27732890381449,0.93646230697194,NA,0.643716470800587,0.948701131168016,NA,64.4093470785592,1.03299373767675,NA,41.5081288434513,0.978898063876722,NA,3.53441666249074,0.988039423042742,NA,831.225049892289,13.452544,8.483486,481.840224,0.3029816429,0.480448,0.630623174,56.79743256,35.81777722,0.322384892450886,0.93981340315492,NA,0.666551935229894,0.946097581702314,NA,56.9306128255942,0.997660656385306,NA,38.0781650986963,0.940638214240694,NA,0.483007301279417,0.994701319684739,NA,117.670485744573
1995-03-01,1995,3,1,31,108.707328,71.654478,4783.824239,2.31143477399999,3.506688,0.659150393000001,66.7623904699997,44.0064559299999,2.28679942183028,1.01077285219444,NA,0.645294819499875,1.02147169492367,NA,64.6108415398952,1.03330012237615,NA,41.7608932351867,1.05377190287015,NA,3.53972804894055,0.990665935777061,NA,834.681788968052,14.97982,10.486375,604.18208,0.338270161300002,0.48322,0.700033445000003,57.6159139800001,40.3330667500002,0.326995006422111,1.03448112251395,NA,0.672055831135419,1.04162989526825,NA,57.1661168538142,1.00786824697812,NA,38.541799428708,1.04647596500017,NA,0.48526856250982,0.99577849737633,NA,119.353177344071
1995-04-01,1995,4,2,30,105.96864,69.011205,4495.547419,2.3003735,3.532288,0.651241772999997,65.1422825999997,42.42337562,2.28468466419706,1.00686695895009,NA,0.643584840605603,1.01189731626865,NA,65.0007351812215,1.00217762796657,NA,41.8716242503227,1.01317721439175,NA,3.5453069919507,0.996327823801928,NA,833.909902431927,14.57859,9.947898,571.294571,0.3315966,0.485953,0.682363521,57.42867197,39.1872308000002,0.325779102591988,1.01785718409108,NA,0.666573831434941,1.02368783294578,NA,57.4743997948957,0.999204379253044,NA,38.4254765912442,1.01982419676558,NA,0.488477064077634,0.994832788961341,NA,118.909372446076
1995-05-01,1995,5,2,31,110.796449,73.352802,4774.914,2.36621941900001,3.57407899999998,0.662050116999999,65.09518205,43.0962728800001,2.3043208868024,1.02686194121319,NA,0.64765005803789,1.02223432049977,NA,65.2420000087328,0.997749640435408,NA,42.1894427903029,1.02149424191745,NA,3.5517547206788,1.00628542258034,NA,841.077123682876,15.206058,10.519939,609.327112,0.339352871,0.490518000000001,0.691825521000002,57.92116399,40.0713394599999,0.331663419440608,1.02318450304939,NA,0.676405069439099,1.02279765817499,NA,57.6704580662371,1.00434721575256,NA,39.1228799397125,1.02424309053293,NA,0.48982055544474,1.00142387767828,NA,121.057148095822
1995-06-01,1995,6,2,30,107.8881,77.86924,5068.970517,2.59564133300001,3.59627000000001,0.721759304000002,65.09592898,46.9835924200002,2.3063387803359,1.12543801245972,NA,0.647779888234529,1.11420455792028,NA,65.5301066015328,0.993374379440996,NA,42.4705483955315,1.10626290912089,NA,3.55776314396255,1.01082333322352,NA,841.813654822604,14.86512,11.361753,673.730397,0.378725100000002,0.495503999999999,0.764322992000001,59.2981027700003,45.3229033500002,0.332271810047531,1.13980508892953,NA,0.673351383868644,1.13510272691309,NA,57.9882972782564,1.02258741079185,NA,39.120773092631,1.15853802895673,NA,0.493503737648529,1.00405318581983,NA,121.279210667349
1995-07-01,1995,7,3,31,111.655645,82.497958,5445.647582,2.661224452,3.601795,0.738860609999997,66.0094833100001,48.7718071199999,2.29948975002702,1.15731085644923,NA,0.644871333604544,1.14574888275789,NA,65.993486067442,1.00024240638753,NA,42.5855941677893,1.14526539016543,NA,3.56346045903091,1.0107576726078,NA,839.313758759862,15.402474,11.668262,712.350735,0.376395548400001,0.496854000000002,0.757557650000003,61.0502862400001,46.2491113399999,0.329060893553827,1.14384770652922,NA,0.6665966417195,1.1364558453908,NA,58.3691770528138,1.04593364721864,NA,38.976051493082,1.18660330044486,NA,0.49361597103608,1.00655981401316,NA,120.107226147147
1995-08-01,1995,8,3,31,111.834453,82.2923,5461.686951,2.654590323,3.60756299999999,0.735840323000001,66.3693559499999,48.8372483099999,2.31521142321167,1.146586569324,NA,0.648001414278933,1.13555357563349,NA,66.0726816391191,1.0044901206296,NA,42.8672078110177,1.13926823798045,NA,3.56984080401868,1.01056691265864,NA,845.052169472259,15.498512,11.745526,718.259386,0.378887935500001,0.499952000000001,0.757848623999999,61.15174288,46.3437642299998,0.332799367335549,1.13848754741767,NA,0.669597540578877,1.13179720365285,NA,58.5536508937597,1.04437113564369,NA,39.563136408622,1.17138751971899,NA,0.49656460250608,1.00682166525126,NA,121.471769077475
1995-09-01,1995,9,3,30,108.29784,74.83147,4958.56407,2.49438233299999,3.609928,0.690978416999998,66.26308517,45.7863616699998,2.35359555812727,1.05981774327648,NA,0.65755606623261,1.0508281384413,NA,66.7630064127931,0.992512002235159,NA,43.9127706695996,1.04266619873515,NA,3.57533358354772,1.00967585699177,NA,859.062378716454,15.07296,10.848513,644.238039,0.3616171,0.502432000000001,0.719733416999998,59.38491653,42.7413088699998,0.344446726213429,1.04984914205842,NA,0.690567016688373,1.04223543784569,NA,59.0481026904336,1.00570405862712,NA,40.9942417953555,1.04261737742012,NA,0.499626902750286,1.00561438392183,NA,125.723055067902
1995-10-01,1995,10,4,31,111.501234,75.601115,5099.839673,2.43874564499999,3.59681400000002,0.678029401999999,67.4572018299999,45.73796621,2.30297904476769,1.05895259904373,NA,0.643124517401139,1.05427391376698,NA,66.9039609837471,1.00826917925513,NA,43.1106253450918,1.06094416037524,NA,3.57923760717176,1.00491065270242,NA,840.587351340207,15.58587,10.959451,648.928867,0.353530677399999,0.502770000000002,0.703165816000002,59.2118042200002,41.6357166499999,0.334018926747357,1.05841510492428,NA,0.666397170915117,1.05517527187937,NA,59.1220336268873,1.0015183948793,NA,39.4563651862288,1.05523447112994,NA,0.501446288566246,1.00263978707977,NA,121.916908262785
1995-11-01,1995,11,4,30,106.84992,62.893325,4131.910136,2.096444167,3.561664,0.588613684,65.6971170799999,38.67022208,2.31203135217494,0.906754212060256,NA,0.644462549644833,0.913340401741557,NA,66.9277918047104,0.98161190304468,NA,43.1291328988011,0.896614874468644,NA,3.58582093335544,0.993263207002131,NA,843.891443543853,15.08499,9.145494,522.292678,0.3048498,0.502832999999999,0.606264505,57.10929098,34.62333604,0.336452396859562,0.906071119853685,NA,0.667637731936595,0.908074058728569,NA,59.2239192779833,0.964294353974486,NA,39.5343112206549,0.875779417194218,NA,0.503829809525368,0.998021535235663,NA,122.80512485374
1995-12-01,1995,12,4,31,110.241673,55.022644,3542.836162,1.774924,3.556183,0.499109298,64.38869353,32.13699562,2.33283486392334,0.760844253251148,NA,0.649740314842831,0.768167353322892,NA,67.3889717025313,0.955478202193452,NA,43.9247428764682,0.731637649203333,NA,3.59057283944605,0.990422185822763,NA,851.484725332019,15.672887,7.904608,441.623905,0.2549873548,0.505577,0.504349199,55.86917213,28.1775722,0.338814987830269,0.752585818097685,NA,0.667300989721537,0.755804662016857,NA,59.5764191450973,0.937773248740104,NA,39.8169113852214,0.707678501915608,NA,0.507674515012428,0.995868386238816,NA,123.667470558048
1996-01-01,1996,1,1,31,110.170218,57.537613,3854.031606,1.856052032,3.553878,0.522261043,66.98282054,34.98251774,2.30997764654625,0.803493503400376,NA,0.641976083690873,0.813521027134527,NA,67.1728146506656,0.997171562459401,NA,43.1714962535355,0.810315156429982,NA,3.59611030522782,0.988256115179108,NA,843.141840989381,15.750976,8.296973,480.288652,0.2676442903,0.508096000000001,0.526759294,57.88721405,30.49262801,0.336258818684668,0.795947274622967,NA,0.657215872456312,0.801501174996372,NA,59.9036206437684,0.966339153258207,NA,39.5648612216632,0.770699733765379,NA,0.511284867786259,0.993763031164866,NA,122.734468819904
1996-02-01,1996,2,1,28,99.724716,60.706037,4271.476604,2.16807275,3.561597,0.608736123,70.3632919400001,42.83267755,2.3097283865554,0.938670002334491,NA,0.640099397507855,0.951002493315939,NA,68.1093247897755,1.0330933709471,NA,43.6546328171586,0.981171408070222,NA,3.60424300919241,0.988167831890457,NA,843.050861092721,14.300244,8.91474,537.554204,0.3183835714,0.510723,0.623397755000001,60.29948198,37.59056167,0.338499859672924,0.94057224043649,NA,0.658234179163977,0.94707594156198,NA,60.3995451934709,0.998343311805571,NA,39.9045215518041,0.942012589255076,NA,0.513568749823459,0.994458872693408,NA,123.552448780617
1996-03-01,1996,3,1,31,110.984774,73.598002,5221.192721,2.37412909700001,3.580154,0.663136025999999,70.9420443400001,47.0442253700001,2.35023372670581,1.01016723146412,NA,0.649595660221301,1.02084429839646,NA,68.6657462509853,1.03315041652201,NA,44.6895977341687,1.05268849475526,NA,3.61356801743262,0.990753178777478,NA,857.835310247621,15.918903,11.048716,676.709404,0.356410193500001,0.513513,0.694062649999996,61.24778698,42.5098013299999,0.346080470792523,1.02984774807958,NA,0.669400807040337,1.03684166899753,NA,60.7146552834472,1.00878093919934,NA,40.7916663293763,1.04211975521545,NA,0.515828244396439,0.995511598246916,NA,126.319371839271
1996-04-01,1996,4,2,30,108.30246,70.695132,4882.822183,2.35650439999999,3.610082,0.652756475,69.0687186599999,45.08505331,2.33022435577063,1.01127790299002,NA,0.64224423852448,1.01636797318676,NA,68.8016769631202,1.00388132540756,NA,44.2405277002065,1.01908941085686,NA,3.62329530735164,0.996353234768133,NA,850.53188985628,15.48615,10.574366,643.197262,0.352478866700001,0.516205,0.682827301,60.82608281,41.5337099300001,0.34455385376411,1.02300079609998,NA,0.663442151753423,1.02921904976243,NA,60.8654314710772,0.999353513806997,NA,40.4891298946059,1.02579902403715,NA,0.518847958219002,0.994906102689361,NA,125.7621566239
1996-05-01,1996,5,2,31,113.239745,75.237211,5199.089398,2.42700680599999,3.65289499999999,0.664406397000001,69.10263324,45.9122315899998,2.35964306815176,1.02854827442228,NA,0.648936566783009,1.02383874019256,NA,69.2342405652948,0.998099100615242,NA,44.9063025790403,1.02240061980585,NA,3.63019517658037,1.00625305866915,NA,861.269719875392,16.239939,11.204666,691.375781,0.361440838699999,0.523868999999999,0.689945079,61.7042740099999,42.5725602199999,0.352654084715749,1.02491607035073,NA,0.673372791709412,1.02461086562247,NA,61.2966091579145,1.00665069173786,NA,41.4193720244896,1.02784175952326,NA,0.523185079597729,1.0013072245921,NA,128.718740921248
1996-06-01,1996,6,2,30,110.4177,79.523189,5520.639018,2.650772967,3.68059000000001,0.720203274000002,69.4217509099999,49.9977722600002,2.35797306719991,1.12417440380173,NA,0.646905247123725,1.11330566138113,NA,69.8717313623931,0.993559906937767,NA,45.2307296834482,1.10539389061186,NA,3.64209452366393,1.01056959836873,NA,860.660169527967,15.89757,12.084938,762.553001,0.4028312667,0.529918999999998,0.760175170999998,63.0994549600002,47.96663899,0.35365487566921,1.1390519243874,NA,0.670432401483071,1.13385804343347,NA,61.7102191312288,1.02251224915953,NA,41.4521725902146,1.15715621142915,NA,0.527758922320612,1.00409292498531,NA,129.084029619262
1996-07-01,1996,7,3,31,114.388543,83.630108,5930.921304,2.697745419,3.689953,0.731105631999998,70.9184939,51.8489102900001,2.3326683132915,1.15650622234987,NA,0.638768556758322,1.14455482234485,NA,71.0354038751404,0.998354201302974,NA,45.3162415487236,1.14415733781127,NA,3.65086302595922,1.01070705029546,NA,851.423934351397,16.577219,12.464515,816.512035,0.402081129000001,0.534748999999999,0.751906275999999,65.5069238599999,49.2550671500001,0.351105641446515,1.14518561235152,NA,0.660986567421701,1.13755152231451,NA,62.6916533856589,1.04490662348658,NA,41.4694430454999,1.18774363803145,NA,0.531169502744628,1.00673889829306,NA,128.153559127978
1996-08-01,1996,8,3,31,114.652415,84.947101,6067.389134,2.74022906499999,3.69846500000001,0.740909826999997,71.4254996600003,52.9198546200001,2.40483928305973,1.13946453066649,NA,0.656554654943347,1.12848156877957,NA,71.1704077254123,1.00358424157934,NA,46.8323439547012,1.12998518013933,NA,3.65998619137302,1.01051337535581,NA,877.766338316801,16.661663,12.644269,824.309387,0.407879645199998,0.537473,0.758883972000002,65.1923323499999,49.4734161299999,0.359450672851352,1.13473050965375,NA,0.672313260503253,1.12876543805182,NA,62.4366383636572,1.04413584809439,NA,42.4875346663475,1.16442190676659,NA,0.533771608734007,1.00693441015863,NA,131.199495590743
1996-09-01,1996,9,3,30,111.14508,74.01712,5193.653128,2.467237333,3.70483599999999,0.665950486000001,70.16826821,46.72859229,2.33968757773505,1.05451572102136,NA,0.636930690677606,1.04556193593297,NA,70.705032993101,0.99240839357004,NA,44.9967918009353,1.03848719919247,NA,3.66938646760916,1.00966088819037,NA,853.985965873293,16.24737,11.187741,696.246404,0.372924700000001,0.541579000000001,0.688587815,62.2329748199999,42.8528681299999,0.356385151575221,1.04640919620718,NA,0.662937632011573,1.03869169850955,NA,61.915791875724,1.00512281172003,NA,41.2393400987109,1.03912594205986,NA,0.538442317952268,1.00582547460174,NA,130.080580324956
1996-10-01,1996,10,4,31,114.615122,78.029175,5594.872228,2.517070161,3.697262,0.680793019999998,71.7023117099998,48.8144333000002,2.37315442393349,1.06064322473713,NA,0.644775317027398,1.05586085884716,NA,71.071269225049,1.00887900964527,NA,45.8920545775133,1.06367940484231,NA,3.6794369841841,1.00484449547377,NA,866.201364735724,16.803302,11.89553,745.125567,0.383726774199999,0.542041999999999,0.707928119999997,62.6391230200002,44.3439966099999,0.361820149580543,1.06054561816099,NA,0.669586987448608,1.05726086866993,NA,62.4810218035,1.00253038781916,NA,41.8524882667998,1.05953071003371,NA,0.540605778438506,1.00265668925264,NA,132.064354596898
1996-11-01,1996,11,4,30,109.87899,64.183368,4517.270924,2.1394456,3.662633,0.584127757,70.3807086600001,41.1113255,2.38698816474555,0.896295017963805,NA,0.646188336818836,0.903958991082448,NA,71.8748509254562,0.979211890581787,NA,46.4690011827414,0.884704307250502,NA,3.68829108620232,0.993043367347467,NA,871.250680132126,16.27425,9.863022,597.877918,0.328767399999999,0.542475,0.606050786,60.61812678,36.73766336,0.364601324658643,0.901717513801704,NA,0.67188461953504,0.90201616226816,NA,62.9570840547347,0.962848386168883,NA,42.4414588994608,0.865607929431161,NA,0.543281030968748,0.998516364601741,NA,133.079483500405
1996-12-01,1996,12,4,31,113.56633,55.894929,3860.355355,1.803062226,3.66343,0.492178703,69.0645005600001,33.9920763,2.33638818028668,0.771730588783736,NA,0.632219822544024,0.778492994761688,NA,72.1034842249354,0.957852471380511,NA,45.7636189164487,0.742775093072509,NA,3.6982409668028,0.990587155592271,NA,852.781685804638,16.853305,8.453053,497.954506,0.272679129,0.543655,0.501566488,58.90824368,29.5464009,0.361247564609083,0.75482620705021,NA,0.660857454246655,0.758963199668772,NA,62.8641860207708,0.93707160481703,NA,41.4074697811181,0.713552435253439,NA,0.546023621911868,0.995662052305403,NA,131.855361082315
1997-01-01,1997,1,1,31,113.679945,59.887108,4323.255575,1.931842194,3.667095,0.526804512,72.1900876399999,38.03006392,2.39866333772347,0.80538279950261,NA,0.646099154362321,0.815361711036349,NA,72.3136270451059,0.998291616529912,NA,46.8014544121584,0.812582950629849,NA,3.70990531980687,0.988460535750518,NA,875.512118269067,16.892954,9.069127,556.340693,0.2925524839,0.544934,0.536858562,61.3444594,32.93329829,0.366973617448033,0.797203041282466,NA,0.668435528946995,0.803156832261338,NA,63.4422954689822,0.966933162593276,NA,42.6374233888316,0.772403575836773,NA,0.548437327381054,0.993612164588098,NA,133.945370368532
1997-02-01,1997,2,1,28,102.946844,63.395325,4773.783131,2.26411875,3.676673,0.615806396,75.3018165099997,46.37134025,2.40582909827143,0.941097084421645,NA,0.645899670129647,0.953408748260227,NA,72.8898010684343,1.03309126113955,NA,47.1716614434777,0.983033856154575,NA,3.7196628057637,0.988442552992415,NA,878.127620869072,15.35548,9.760846,622.098392,0.3486016429,0.548410000000001,0.635658801,63.73406485,40.51311923,0.369798188618351,0.942680774620486,NA,0.669639898168096,0.949254670665448,NA,63.8376289758037,0.998377694669033,NA,42.9207854823229,0.943904422408241,NA,0.551489964135909,0.994415194588837,NA,134.976338845698
1997-03-01,1997,3,1,31,114.550456,73.726308,5548.50753,2.37826799999999,3.695176,0.643614269000003,75.2581769000004,48.4372365099999,2.36597731051033,1.00519476219618,NA,0.633569804240391,1.01585376179923,NA,73.0478514115157,1.03025859687553,NA,46.2929432359754,1.0463200895025,NA,3.72886096647061,0.990966419297073,NA,863.58171833627,17.103568,11.528432,745.768284,0.371884903199999,0.551728,0.674036668999999,64.6894811000001,43.60308235,0.36510395097692,1.01857266185407,NA,0.657322019628901,1.02542840323611,NA,64.1337998990237,1.00866440475773,NA,42.2949481505906,1.03092885218234,NA,0.554445439995887,0.99509881441913,NA,133.262942106576
1997-04-01,1997,4,2,30,111.81072,73.669538,5441.567918,2.45565126700001,3.727024,0.658877234999998,73.8645587499998,48.66767621,2.40761263003416,1.01995280983601,NA,0.642957763604763,1.02475974674601,NA,73.3169936752136,1.00746846054834,NA,47.2177845820597,1.03070647301168,NA,3.74013310946847,0.996495015261546,NA,878.778609962468,16.64346,11.606167,747.361069,0.3868722333,0.554782,0.697340998000002,64.3934443599999,44.9041887299998,0.373665310801235,1.03534425625554,NA,0.669521429611704,1.04155142338675,NA,64.3617217800298,1.00049287960441,NA,43.2435955105714,1.03840090537852,NA,0.557355202471948,0.995383191077189,NA,136.387838442451
1997-05-01,1997,5,2,31,116.97447,76.515923,5636.807574,2.468255581,3.77336999999999,0.654124981,73.66842551,48.1883574599998,2.39564449702902,1.03030962401184,NA,0.637958549251266,1.02534088110851,NA,73.7543321414381,0.998835232738961,NA,47.0877371925944,1.02337381944908,NA,3.74963597784705,1.00632968701313,NA,874.410241415592,17.418435,11.790137,769.319068,0.380327000000001,0.561884999999998,0.676876940999997,65.2510711299999,44.1669454199999,0.370328102997894,1.02700010320892,NA,0.65978596866675,1.02590381297102,NA,64.7021122973748,1.00848440357097,NA,42.8094112397671,1.03171111540473,NA,0.56125362470223,1.00112493758611,NA,135.169757594231
1997-06-01,1997,6,2,30,114.19704,80.298469,5900.878476,2.67661563300001,3.80656799999999,0.703157182999999,73.48681176,51.6727795699999,2.3800121805658,1.12462266153768,NA,0.631119197254533,1.11414323325743,NA,74.0014726954842,0.993045260901739,NA,46.7226883020555,1.10594619975509,NA,3.76856216478963,1.01008496969095,NA,868.704445906517,17.05548,12.689176,841.014086,0.422972533299999,0.568515999999999,0.743994071000003,66.2780692800002,49.3104905899999,0.371355367349181,1.1389966875106,NA,0.65600102727886,1.13413552732706,NA,64.8275212012383,1.02237549811999,NA,42.6307389539287,1.15668861952616,NA,0.566314689416791,1.00388708014174,NA,135.544709082451
1997-07-01,1997,7,3,31,118.351583,86.352084,6376.942353,2.78555109700001,3.817793,0.729623396999998,73.84815812,53.88134397,2.41228784163765,1.15473412787628,NA,0.638697662568264,1.14236115107438,NA,74.1293807374125,0.996206327172641,NA,47.1961740437646,1.14164643769718,NA,3.77828038348164,1.01045783068168,NA,880.485062197742,17.701372,13.369957,905.403842,0.431288935499999,0.571012,0.755306254999999,67.7192785299997,51.1487946800001,0.376156933833633,1.14656649049237,NA,0.663407926806065,1.13852461582178,NA,64.9058607460668,1.04334612855594,NA,43.0757219260829,1.18741584337856,NA,0.567169143947209,1.00677550267641,NA,137.297280849276
1997-08-01,1997,8,3,31,118.745655,86.679704,6486.850861,2.79611948399999,3.83050499999999,0.729961058000003,74.8370213700001,54.6281113300002,2.46994967559228,1.13205524453833,NA,0.651058119106839,1.12119185150691,NA,74.7021725940238,1.00180515199617,NA,48.7366983392041,1.12088248058562,NA,3.79154535744815,1.01027539931055,NA,901.531631591182,17.811236,13.333239,911.10472,0.430104483899999,0.574556000000001,0.748585836,68.3333374599997,51.1533685800002,0.380901455895165,1.12917521643282,NA,0.665800536905138,1.12433948984132,NA,65.5359834033638,1.04268424629289,NA,44.2269590697208,1.15661057544925,NA,0.570687858206262,1.0067780341532,NA,139.029031401735
1997-09-01,1997,9,3,30,115.2345,75.903819,5657.614711,2.53012729999999,3.84115000000001,0.658690054000002,74.53662787,49.0965354200001,2.40770418945241,1.05084640841009,NA,0.632259113141291,1.04180396977972,NA,75.0903421564491,0.992626025257743,NA,47.464485990847,1.03438464348835,NA,3.8047717350508,1.00956122140366,NA,878.81202915013,17.31345,11.798569,775.465954,0.393285633299999,0.577115000000002,0.681468395999998,65.7254243299999,44.78979949,0.376915988780181,1.04343048585653,NA,0.657523934372216,1.03641610651123,NA,65.4418465306736,1.00433327930613,NA,43.1781866079214,1.03732470047232,NA,0.573910329836329,1.0055839213847,NA,137.574335904766
1997-10-01,1997,10,4,31,118.893277,80.108464,6027.229032,2.584144,3.83526699999999,0.673784641000001,75.2383547400002,50.6944478600001,2.43419079287317,1.06160289800038,NA,0.637551101258032,1.05683236946885,NA,74.3967226964737,1.01131275697399,NA,47.5294032131488,1.06659129786792,NA,3.81672042062873,1.00485929733575,NA,888.479639398707,17.893014,12.525749,833.331103,0.404056419399999,0.577194000000003,0.700035722999997,66.5294429099997,46.5729867,0.380562972847329,1.0617334008532,NA,0.661239167830183,1.05867250014412,NA,66.2168195462876,1.00472120778156,NA,43.8161241432548,1.06291890509831,NA,0.575759262156469,1.00249190579785,NA,138.905485089275
1997-11-01,1997,11,4,30,114.09555,65.985962,4905.585357,2.199532067,3.803185,0.578339488,74.34286337,42.99541355,2.44072242348975,0.901180751170838,NA,0.636042874186949,0.909277521172278,NA,75.7764401462859,0.981081497448041,NA,48.2259326953478,0.891541358497098,NA,3.8297711606697,0.993058028912346,NA,890.863684573759,17.29848,10.240777,655.56829,0.3413592333,0.576616,0.592004442,64.0154834,37.89745053,0.377768663451041,0.903619771374287,NA,0.655401194574741,0.903270312749618,NA,66.4709536684763,0.963059499932512,NA,43.6139755011998,0.868929055296906,NA,0.577476882186461,0.998509235238644,NA,137.88556215963
1997-12-01,1997,12,4,31,118.081728,58.216567,4231.427288,1.877953774,3.809088,0.493019267000001,72.68424619,35.83473379,2.44399731751066,0.768394367925409,NA,0.635830984092104,0.775393586243642,NA,76.0353803748748,0.955926646669579,NA,48.5868401074637,0.737539912263099,NA,3.8449636353948,0.990669447413092,NA,892.059020891391,17.877979,8.947247,560.554809,0.288620871,0.576709,0.500461881,62.6510935700001,31.35448414,0.383870058492384,0.751871276789686,NA,0.662344608293683,0.755591386618634,NA,66.9087569489917,0.936366126451318,NA,44.2217100671447,0.709029209688916,NA,0.57876360396787,0.99645001179448,NA,140.11257134972
